pk_blobs_00.id0,blobs_00.frame_id0,blobs_00.x0,blobs_00.y0,blobs_00.w0,blobs_00.h0,blobs_00.u0
16801,11654,15,1412,634,95,282
16802,11655,15,1421,633,92,290
16803,11656,15,1425,632,92,294
16804,11657,15,1431,623,97,307
16805,11658,15,1428,627,112,295
16806,11659,15,1432,631,118,282
16807,11660,15,1439,634,118,275
16808,11660,10,1067,311,44,190
16809,11661,15,1446,634,119,275
16810,11662,15,1449,633,122,270
16811,11662,10,1061,311,50,191
16812,11663,15,1454,631,130,273
16813,11663,10,1058,310,50,186
16814,11664,15,1458,633,125,268
16815,11664,10,1057,310,47,188
16816,11665,15,1470,635,124,264
16817,11666,15,1488,641,99,263
16818,11666,10,1058,309,42,187
16819,11667,15,1495,633,98,273
16820,11667,10,1056,308,41,188
16821,11668,15,1501,618,110,300
16822,11668,10,1055,314,41,176
16823,11669,15,1506,624,111,291
16824,11669,10,1055,309,40,186
16825,11670,15,1511,622,115,288
16826,11671,15,1515,627,122,275
16827,11672,15,1523,626,124,270
16828,11673,15,1536,620,111,277
16829,11674,15,1536,618,111,278
16830,11675,15,1538,617,115,277
16831,11676,15,1540,615,119,280
16832,11677,15,1544,614,121,280
16833,11678,15,1548,612,120,286
16834,11679,15,1561,614,104,279
16835,11680,15,1584,612,89,289
16836,11724,-1,1598,568,74,232
16837,11729,15,1586,567,88,221
16838,11730,15,1569,549,98,244
16839,11731,15,1566,541,99,259
16840,11732,15,1558,540,107,258
16841,11733,15,1550,537,113,239
16842,11734,15,1544,539,107,234
16843,11736,15,1533,538,114,231
16844,11737,15,1532,532,113,235
16845,11738,15,1530,526,107,240
16846,11739,15,1523,524,110,238
16847,11740,15,1518,520,108,239
16848,11741,15,1515,518,104,241
16849,11742,15,1511,516,104,242
16850,11743,15,1508,510,100,245
16851,11744,15,1506,506,97,249
16852,11745,15,1497,508,99,242
16853,11746,15,1495,505,95,248
16854,11747,15,1492,508,96,243
16855,11748,15,1486,507,101,241
16856,11749,15,1481,508,103,240
16857,11750,15,1481,499,96,236
16858,11751,15,1480,500,92,229
16859,11752,15,1478,500,91,228
16860,11753,15,1479,499,85,228
16861,11754,15,1479,494,74,230
16862,11755,15,1476,493,74,230
16863,11756,15,1471,488,73,232
16864,11757,15,1461,484,85,234
16865,11758,15,1456,479,84,240
16866,11758,10,727,320,59,118
16867,11759,15,1452,478,85,240
16868,11760,10,723,283,92,150
16869,11760,15,1450,475,80,241
16870,11761,10,721,284,88,151
16871,11761,15,1443,476,83,238
16872,11762,15,1422,477,97,225
16873,11763,15,1413,475,107,227
16874,11764,15,1406,472,114,231
16875,11765,15,1407,474,109,226
16876,11766,15,1406,474,107,221
16877,11767,15,1408,476,99,217
16878,11768,15,1412,477,90,216
16879,11769,15,1413,476,83,218
16880,11770,15,1405,473,81,206
16881,11771,15,1403,472,80,204
16882,11772,15,1398,469,79,207
16883,11773,15,1396,467,74,210
16884,11774,15,1388,461,75,222
16885,11775,15,1385,461,73,220
16886,11776,10,648,286,95,154
16887,11776,15,1380,457,81,225
16888,11777,10,648,286,89,155
16889,11777,15,1377,458,77,221
16890,11778,15,1373,457,80,224
16891,11778,10,659,287,55,160
16892,11779,15,1368,457,82,222
16893,11779,10,658,289,55,154
16894,11780,15,1368,453,79,224
16895,11780,10,657,289,53,154
16896,11781,15,1369,451,75,223
16897,11781,10,654,297,53,138
16898,11782,10,654,355,45,84
16899,11784,15,1365,458,66,207
16900,11785,15,1365,453,62,206
16901,11786,15,1361,459,64,184
16902,11787,10,633,334,44,104
16903,11788,10,622,290,49,151
16904,11789,10,623,326,55,110
16905,11790,10,620,282,50,171
16906,11791,10,619,284,49,165
16907,11792,10,619,284,48,166
16908,11793,10,619,289,47,152
16909,11794,10,618,332,52,103
16910,11795,15,1314,437,82,189
16911,11795,10,618,330,52,106
16912,11796,15,1312,437,80,189
16913,11797,15,1314,440,77,184
16914,11800,15,1302,427,71,203
16915,11801,15,1300,424,68,203
16916,11801,10,589,291,50,151
16917,11802,15,1298,425,69,198
16918,11802,10,586,288,51,158
16919,11803,15,1292,414,66,213
16920,11803,10,583,288,51,155
16921,11804,15,1289,410,69,224
16922,11804,10,578,292,55,148
16923,11805,15,1284,410,71,219
16924,11805,10,581,293,56,143
16925,11806,15,1283,414,69,211
16926,11807,15,1279,414,72,209
16927,11808,15,1277,411,73,211
16928,11809,15,1274,410,75,207
16929,11810,15,1274,409,72,206
16930,11811,15,1271,412,71,195
16931,11812,15,1270,408,72,199
16932,11813,15,1266,411,76,200
16933,11814,15,1265,409,72,195
16934,11815,15,1262,412,76,186
16935,11816,15,1260,410,76,188
16936,11817,15,1255,409,75,189
16937,11818,15,1252,408,77,190
16938,11819,15,1250,404,76,196
16939,11820,15,1244,393,75,199
16940,11821,15,1239,393,73,199
16941,11822,15,1234,393,74,198
16942,11823,15,1234,393,71,198
16943,11824,15,1235,393,68,195
16944,11825,15,1232,393,68,194
16945,11826,15,1230,391,65,196
16946,11827,15,1226,390,68,195
16947,11828,15,1225,391,69,192
16948,11829,15,1224,392,68,187
16949,11830,15,1216,388,66,193
16950,11831,15,1215,388,65,193
16951,11833,15,1208,387,64,190
16952,11834,15,1205,386,62,188
16953,11835,15,1200,384,69,185
16954,11836,15,1199,382,69,186
16955,11837,15,1196,384,71,186
16956,11838,15,1195,383,72,183
16957,11839,15,1191,381,72,180
16958,11840,15,1190,382,69,178
16959,11841,15,1187,377,65,185
16960,11842,15,1186,376,65,187
16961,11843,15,1185,377,63,182
16962,11844,15,1184,375,66,181
16963,11845,15,1183,372,64,184
16964,11846,15,1177,372,69,183
16965,11847,15,1173,372,68,180
16966,11848,15,1171,371,66,182
16967,11851,15,1164,358,64,185
16968,11852,15,1163,358,64,183
16969,11853,15,1161,361,65,180
16970,11854,15,1160,362,64,176
16971,11855,15,1159,360,64,180
16972,11856,15,1156,360,63,179
16973,11857,15,1156,359,62,174
16974,11858,15,1144,349,64,190
16975,11859,15,1149,357,53,175
16976,11862,15,1141,345,62,188
16977,11863,15,1138,345,64,184
16978,11864,15,1134,348,68,175
16979,11865,15,1130,347,70,177
16980,11866,15,1125,346,73,175
16981,11867,15,1124,346,73,170
16982,11868,15,1125,342,72,173
16983,11869,15,1123,344,72,169
16984,11870,15,1121,344,72,170
16985,11871,15,1120,342,70,173
16986,11873,15,1117,341,70,171
16987,11875,15,1115,338,72,173
16988,11877,15,1114,332,47,185
16989,11878,15,1111,334,48,178
16990,11879,15,1110,335,48,174
16991,11886,15,1091,324,53,170
16992,11887,15,1088,325,55,170
16993,11889,15,1084,317,55,183
16994,11905,15,1066,316,52,174
16995,11906,15,1063,311,52,182
16996,11907,15,1060,310,51,181
16997,11908,15,1050,314,66,169
16998,11909,15,1057,314,49,171
16999,11910,15,1057,308,48,183
17000,11911,15,1056,306,47,185
17001,11914,15,1048,319,56,162
17002,11933,9,78,330,51,101
17003,12001,15,686,336,54,127
17004,12012,15,682,333,47,134
17005,12013,15,675,333,46,133
17006,12014,15,674,326,45,145
17007,12015,15,669,319,52,135
17008,12016,15,666,318,53,139
17009,12017,15,665,318,54,142
17010,12018,15,663,318,53,144
17011,12019,15,660,315,53,150
17012,12020,15,658,316,53,148
17013,12021,15,655,312,55,158
17014,12022,15,651,310,57,161
17015,12023,15,650,310,56,158
17016,12024,15,647,315,56,148
17017,12025,15,642,317,58,143
17018,12026,15,637,322,63,135
17019,12027,15,635,321,54,129
17020,12029,15,633,323,54,129
17021,12030,15,631,317,49,139
17022,12031,15,629,307,49,161
17023,12032,15,628,309,49,153
17024,12033,15,628,312,49,147
17025,12034,15,627,315,50,139
17026,12035,15,623,314,56,135
17027,12036,15,623,312,55,138
17028,12037,15,622,308,57,146
17029,12038,15,618,306,57,150
17030,12039,15,614,309,58,144
17031,12040,15,612,313,57,138
17032,12041,15,611,313,57,137
17033,12042,15,610,315,56,133
17034,12043,15,605,314,59,131
17035,12044,15,602,314,63,130
17036,12045,15,600,315,64,128
17037,12046,9,588,318,66,121
17038,12047,15,588,316,66,131
17039,12048,15,587,307,65,144
17040,12049,9,579,288,81,160
17041,12050,9,579,288,82,157
17042,12051,9,579,289,81,156
17043,12052,15,585,292,61,153
17044,12053,15,586,291,62,153
17045,12054,15,585,290,63,154
17046,12057,15,584,289,60,155
17047,12058,15,583,294,64,140
17048,12060,15,583,286,87,148
17049,12061,9,582,287,90,148
17050,12062,15,574,294,58,140
17051,12062,9,615,290,60,136
17052,12063,15,573,295,57,140
17053,12063,9,614,289,61,138
17054,12064,15,575,294,54,143
17055,12064,9,615,288,59,144
17056,12065,9,613,281,60,156
17057,12066,9,617,280,58,157
17058,12067,9,617,283,58,154
17059,12069,9,626,287,51,147
17060,12070,9,626,287,51,148
17061,12071,9,627,290,51,143
17062,12073,9,630,293,52,136
17063,12075,9,630,292,53,139
17064,12076,9,630,294,53,135
17065,12077,9,629,293,53,138
17066,12078,9,630,295,54,135
17067,12079,9,630,296,54,135
17068,12082,9,630,294,52,143
17069,12083,9,630,295,52,141
17070,12098,9,630,306,49,151
17071,12099,9,630,305,49,155
17072,12100,9,631,304,48,161
17073,12101,9,631,306,48,156
17074,12102,9,632,302,46,161
17075,12103,9,630,297,47,174
17076,12104,9,630,292,46,185
17077,12115,9,623,327,50,145
17078,12116,9,619,327,53,147
17079,12117,9,618,328,51,148
17080,12118,9,617,324,52,158
17081,12119,9,617,321,52,163
17082,12120,9,617,317,52,173
17083,12123,9,616,320,48,168
17084,12124,9,616,321,47,167
17085,12125,9,615,328,49,152
17086,12126,9,615,327,49,155
17087,12127,9,615,330,49,150
17088,12130,9,613,330,51,152
17089,12131,9,614,333,51,145
17090,12132,9,614,332,51,150
17091,12133,9,614,327,49,161
17092,12134,9,615,323,48,171
17093,12135,9,614,323,47,172
17094,12138,9,614,326,46,165
17095,12147,9,595,351,52,152
17096,12148,9,595,352,49,152
17097,12149,9,595,352,50,152
17098,12151,9,591,354,54,151
17099,12152,9,592,353,51,152
17100,12153,9,579,351,73,168
17101,12154,9,579,350,72,169
17102,12155,9,580,347,70,174
17103,12156,9,580,346,69,179
17104,12185,9,547,392,57,188
17105,12190,9,538,378,55,209
17106,12191,9,531,396,61,176
17107,12192,9,530,397,61,179
17108,12193,9,530,398,59,180
17109,12194,9,526,397,60,184
17110,12195,9,523,397,62,184
17111,12196,9,520,399,63,181
17112,12197,9,517,398,63,184
17113,12198,9,510,402,69,179
17114,12199,9,509,397,65,189
17115,12200,9,510,395,63,193
17116,12201,9,517,416,58,176
17117,12202,9,508,398,62,190
17118,12203,9,508,417,63,176
17119,12204,9,506,417,64,175
17120,12205,9,504,417,65,178
17121,12206,9,503,419,65,175
17122,12209,15,22,372,68,69
17123,12210,15,21,375,63,68
17124,12211,15,16,376,65,70
17125,12212,15,10,376,70,70
17126,12214,9,493,432,67,189
17127,12216,9,494,435,64,185
17128,12218,9,493,437,66,183
17129,12219,9,491,437,66,185
17130,12220,9,488,439,69,186
17131,12221,9,485,432,71,199
17132,12224,9,469,432,79,198
17133,12225,9,467,434,80,196
17134,12226,9,467,430,78,202
17135,12228,9,465,425,77,209
17136,12243,9,435,469,72,205
17137,12244,9,431,471,72,206
17138,12245,9,432,471,68,205
17139,12246,9,432,472,70,202
17140,12247,9,427,475,71,201
17141,12248,9,423,483,75,203
17142,12249,9,423,480,71,213
17143,12250,9,423,479,72,215
17144,12251,9,425,480,67,217
17145,12252,9,420,487,71,212
17146,12253,9,419,489,75,209
17147,12254,9,418,490,71,213
17148,12255,9,417,491,72,218
17149,12256,9,412,498,77,211
17150,12257,9,411,503,75,209
17151,12258,9,409,507,79,206
17152,12259,9,407,508,82,205
17153,12260,9,409,509,75,208
17154,12262,9,395,504,85,222
17155,12268,9,395,523,78,234
17156,12269,9,393,526,80,236
17157,12270,9,394,524,77,240
17158,12271,9,396,522,76,241
17159,12272,9,393,525,79,239
17160,12273,9,389,531,83,234
17161,12274,9,391,530,82,231
17162,12275,9,389,531,83,231
17163,12276,9,390,532,84,231
17164,12277,9,388,536,84,231
17165,12278,9,384,537,86,236
17166,12279,9,382,541,83,234
17167,12280,9,379,542,87,231
17168,12281,9,379,543,85,232
17169,12282,9,382,549,79,237
17170,12283,9,380,546,80,247
17171,12284,9,382,547,76,247
17172,12285,9,378,551,77,245
17173,12286,9,372,554,80,245
17174,12287,9,364,557,81,248
17175,12288,9,360,560,80,244
17176,12289,9,357,559,82,246
17177,12290,9,355,561,82,245
17178,12291,9,355,563,79,246
17179,12292,9,354,562,78,248
17180,12293,9,355,562,77,248
17181,12294,9,355,561,76,248
17182,12295,9,355,561,74,248
17183,12296,9,353,562,73,246
17184,12297,9,353,563,75,248
17185,12298,9,353,561,82,249
17186,12299,9,356,566,80,251
17187,12300,9,357,568,81,249
17188,12301,9,360,574,74,241
17189,12302,9,362,574,78,241
17190,12303,9,363,580,83,236
17191,12304,9,364,582,85,236
17192,12305,9,366,581,84,239
17193,12306,9,366,580,85,243
17194,12307,9,370,577,83,248
17195,12308,9,373,577,86,249
17196,12309,9,382,573,81,273
17197,12310,9,384,577,88,272
17198,12311,9,386,581,85,261
17199,12312,9,384,584,93,254
17200,12313,9,387,584,95,255
17201,12314,9,393,588,90,252
17202,12315,9,397,589,83,253
17203,12316,9,402,590,75,255
17204,12317,9,415,596,64,251
17205,12318,9,419,597,61,256
17206,12319,9,424,598,58,259
17207,12320,9,429,602,64,250
17208,12321,9,437,605,75,247
17209,12322,9,442,605,82,246
17210,12323,9,447,607,90,246
17211,12324,9,447,606,107,253
17212,12325,9,451,608,108,252
17213,12326,9,453,607,112,252
17214,12327,9,458,605,128,266
17215,12328,9,463,606,118,268
17216,12329,9,463,608,121,261
17217,12330,9,467,606,117,267
17218,12331,9,481,607,100,268
17219,12332,9,493,612,90,260
17220,12333,9,506,619,74,245
17221,12334,9,518,615,73,270
17222,12335,9,528,616,71,270
17223,12336,9,532,620,73,266
17224,12337,9,534,620,80,274
17225,12338,9,533,618,83,286
17226,12339,9,538,615,85,298
17227,12340,9,538,617,89,291
17228,12341,9,540,622,90,286
17229,12342,9,549,615,88,307
17230,12343,9,550,619,87,309
17231,12344,9,552,621,84,313
17232,12345,9,557,628,80,302
17233,12346,9,563,629,72,299
17234,12347,9,571,623,62,316
17235,12348,9,578,629,60,306
17236,12349,9,581,632,67,300
17237,12350,9,590,635,72,293
17238,12351,9,593,642,78,279
17239,12352,9,601,642,78,282
17240,12353,9,609,642,84,281
17241,12354,9,597,641,173,279
17242,12356,9,600,637,179,287
17243,12357,9,606,637,176,292
17244,12358,9,611,634,172,298
17245,12359,9,613,633,170,300
17246,12397,9,979,656,88,280
17247,12398,9,971,668,111,266
17248,12399,9,983,663,117,274
17249,12400,9,985,671,131,264
17250,12401,9,967,657,181,291
17251,12402,9,969,655,187,297
17252,12403,9,973,656,187,299
17253,12404,9,976,659,178,291
17254,12405,9,1011,671,132,268
17255,12406,9,1019,668,124,278
17256,12407,9,1030,669,117,276
17257,12408,9,1045,660,101,304
17258,12408,16,0,743,123,276
17259,12409,9,1058,659,91,312
17260,12410,9,1077,653,71,325
17261,12411,9,1084,658,68,314
17262,12412,9,1094,658,82,304
17263,12413,9,1100,666,101,284
17264,12414,9,1102,669,117,279
17265,12415,9,1100,669,122,275
17266,12416,9,1099,665,127,276
17267,12417,9,1106,661,123,280
17268,12418,9,1113,649,116,305
17269,12419,9,1139,637,79,323
17270,12420,9,1150,648,71,302
17271,12421,9,1150,632,75,330
17272,12422,9,1161,631,67,325
17273,12423,9,1174,639,64,285
17274,12424,9,1185,636,67,313
17275,12425,9,1190,641,79,303
17276,12426,9,1193,628,85,313
17277,12426,16,146,716,118,281
17278,12427,9,1197,632,92,304
17279,12427,16,151,713,119,287
17280,12428,9,1194,633,101,300
17281,12428,16,160,708,109,291
17282,12429,9,1196,637,106,289
17283,12429,16,188,708,77,291
17284,12430,9,1197,637,108,285
17285,12430,16,193,702,80,305
17286,12431,9,1198,634,108,281
17287,12431,16,201,708,93,292
17288,12432,9,1213,634,102,268
17289,12432,16,208,718,107,271
17290,12433,9,1215,634,103,265
17291,12433,16,220,722,108,264
17292,12434,9,1228,637,102,264
17293,12434,16,222,713,121,272
17294,12435,9,1235,635,101,263
17295,12435,16,226,701,123,288
17296,12436,9,1250,631,93,261
17297,12436,16,227,705,121,284
17298,12437,9,1254,625,92,262
17299,12437,16,226,703,181,291
17300,12438,9,1271,631,80,245
17301,12438,16,253,710,121,286
17302,12439,9,1275,630,80,243
17303,12439,16,264,709,109,289
17304,12440,9,1281,618,78,264
17305,12440,16,277,714,105,279
17306,12441,9,1286,613,74,274
17307,12441,16,290,716,94,269
17308,12442,9,1287,607,76,267
17309,12442,16,301,716,98,273
17310,12443,9,1287,607,89,270
17311,12443,16,316,700,87,316
17312,12444,9,1290,606,89,268
17313,12444,16,332,702,80,322
17314,12445,9,1293,605,88,268
17315,12445,16,340,702,70,316
17316,12446,9,1297,602,88,266
17317,12446,16,344,704,83,298
17318,12447,9,1299,600,89,269
17319,12447,16,352,718,113,268
17320,12448,9,1303,595,85,277
17321,12448,16,353,700,156,297
17322,12449,9,1308,591,80,275
17323,12450,9,1312,589,77,273
17324,12451,9,1323,595,72,249
17325,12451,16,370,710,120,277
17326,12452,9,1329,593,72,251
17327,12453,9,1334,595,81,253
17328,12454,10,732,273,93,137
17329,12454,9,1336,588,86,259
17330,12455,10,734,273,92,138
17331,12455,9,1336,583,90,261
17332,12455,16,415,706,94,289
17333,12456,10,734,272,92,139
17334,12456,9,1339,582,91,258
17335,12456,16,429,703,85,283
17336,12457,10,732,272,94,139
17337,12457,9,1343,576,96,251
17338,12457,16,444,707,76,273
17339,12458,9,1342,577,101,250
17340,12458,16,459,702,68,283
17341,12458,10,741,290,46,107
17342,12459,9,1344,579,103,245
17343,12459,16,475,699,65,294
17344,12459,10,767,285,48,115
17345,12460,9,1342,577,114,248
17346,12460,16,479,691,83,305
17347,12461,9,1359,573,100,255
17348,12461,16,477,685,96,316
17349,12462,9,1361,572,99,258
17350,12462,16,479,701,118,282
17351,12463,9,1371,576,94,250
17352,12463,16,491,699,114,279
17353,12464,9,1380,578,90,243
17354,12464,16,497,710,121,261
17355,12465,9,1391,581,77,233
17356,12465,16,501,711,127,257
17357,12466,9,1400,581,77,231
17358,12466,16,503,711,124,259
17359,12467,9,1398,582,83,230
17360,12467,16,506,707,126,268
17361,12468,9,1406,577,83,235
17362,12468,16,516,702,118,277
17363,12469,9,1412,574,82,237
17364,12470,9,1415,573,84,236
17365,12471,9,1414,570,92,238
17366,12472,9,1415,568,93,239
17367,12472,16,585,691,68,310
17368,12473,9,1418,565,91,242
17369,12473,16,595,695,70,301
17370,12474,9,1420,562,91,242
17371,12474,16,603,698,75,283
17372,12475,9,1426,558,87,246
17373,12475,16,607,707,86,271
17374,12476,9,1428,551,87,249
17375,12477,9,1438,553,84,247
17376,12478,9,1439,547,83,249
17377,12478,16,607,690,158,294
17378,12479,9,1440,543,84,256
17379,12479,16,605,690,168,294
17380,12480,9,1447,543,72,233
17381,12480,16,608,688,174,297
17382,12481,9,1445,543,77,236
17383,12481,16,639,696,127,289
17384,12482,9,1442,544,84,248
17385,12482,16,647,700,115,285
17386,12483,9,1444,546,81,243
17387,12483,16,660,709,106,267
17388,12484,9,1445,547,80,242
17389,12485,9,1446,542,75,240
17390,12486,9,1445,547,80,242
17391,12487,9,1445,547,80,242
17392,12488,9,1448,541,73,239
17393,12489,9,1449,540,72,241
17394,12490,9,1455,541,72,240
17395,12491,9,1456,543,76,236
17396,12492,9,1461,542,73,235
17397,12493,9,1461,541,79,235
17398,12494,9,1460,539,79,239
17399,12495,9,1459,539,86,240
17400,12496,9,1455,538,87,240
17401,12497,9,1451,536,92,243
17402,12498,9,1449,535,90,244
17403,12499,9,1443,533,93,246
17404,12500,9,1432,530,103,250
17405,12501,9,1431,530,99,248
17406,12502,9,1414,530,117,235
17407,12503,9,1414,528,113,237
17408,12504,9,1415,529,109,235
17409,12505,9,1416,526,108,236
17410,12506,9,1419,524,94,234
17411,12507,9,1422,521,85,227
17412,12508,9,1424,523,75,221
17413,12509,9,1422,523,70,218
17414,12510,9,1415,522,66,219
17415,12511,9,1411,519,63,222
17416,12512,9,1406,516,64,228
17417,12513,9,1399,512,65,232
17418,12514,9,1392,510,76,233
17419,12515,9,1382,506,82,224
17420,12516,9,1377,503,82,228
17421,12517,9,1376,503,80,227
17422,12518,9,1375,504,76,224
17423,12519,9,1372,500,76,231
17424,12520,9,1374,499,71,232
17425,12521,9,1374,502,65,221
17426,12523,9,1359,493,72,220
17427,12524,9,1352,494,78,224
17428,12525,9,1350,494,76,216
17429,12525,16,1005,675,76,296
17430,12526,9,1346,492,74,215
17431,12526,16,1010,681,74,279
17432,12528,16,1018,687,87,257
17433,12529,16,1023,685,98,258
17434,12530,16,1022,682,107,261
17435,12531,16,1024,681,117,257
17436,12532,16,1027,677,122,260
17437,12533,16,1028,669,121,279
17438,12534,16,1032,666,115,280
17439,12535,9,1313,471,65,210
17440,12535,16,1043,656,106,298
17441,12536,9,1310,470,63,213
17442,12536,16,1046,659,104,282
17443,12537,9,1309,472,60,206
17444,12537,16,1072,653,76,283
17445,12538,9,1307,471,61,207
17446,12538,16,1079,651,67,285
17447,12539,9,1303,468,63,209
17448,12539,16,1081,654,72,257
17449,12540,9,1303,466,62,209
17450,12540,16,1084,651,76,265
17451,12541,9,1300,463,64,216
17452,12541,16,1092,650,65,261
17453,12542,16,1098,653,63,251
17454,12543,9,1296,458,69,219
17455,12543,16,1100,651,68,251
17456,12544,9,1287,453,67,226
17457,12544,16,1106,650,69,241
17458,12545,9,1288,449,64,225
17459,12545,16,1113,654,67,234
17460,12546,9,1288,447,63,226
17461,12546,16,1114,651,70,239
17462,12547,9,1287,446,64,221
17463,12547,16,1124,651,66,235
17464,12548,9,1286,446,66,221
17465,12548,16,1122,648,73,236
17466,12549,9,1285,446,66,216
17467,12549,16,1131,643,66,237
17468,12550,9,1282,448,65,204
17469,12550,16,1129,640,71,242
17470,12551,9,1278,449,68,197
17471,12551,16,1136,633,67,248
17472,12552,9,1276,448,66,193
17473,12552,16,1141,627,65,251
17474,12553,9,1271,445,68,198
17475,12553,16,1142,625,67,254
17476,12554,9,1268,441,68,203
17477,12554,16,1143,624,69,254
17478,12554,10,1109,322,39,90
17479,12555,9,1266,436,70,200
17480,12555,16,1147,617,63,268
17481,12556,9,1264,438,70,196
17482,12556,16,1151,617,67,265
17483,12557,9,1260,435,70,198
17484,12557,16,1154,614,66,257
17485,12558,9,1257,436,70,196
17486,12558,16,1154,613,70,257
17487,12559,9,1254,436,70,192
17488,12559,16,1155,611,73,261
17489,12560,9,1254,436,68,190
17490,12560,16,1158,611,72,259
17491,12561,9,1254,436,65,189
17492,12561,16,1163,613,63,255
17493,12562,9,1251,435,62,189
17494,12562,16,1166,615,55,250
17495,12563,9,1248,433,60,192
17496,12563,16,1167,616,53,248
17497,12564,9,1248,432,58,191
17498,12564,16,1168,617,50,235
17499,12565,9,1245,428,57,197
17500,12565,16,1166,617,53,238
17501,12565,10,1117,315,37,99
17502,12566,9,1242,427,58,193
17503,12566,16,1166,617,53,238
17504,12567,9,1240,427,54,189
17505,12567,10,1122,284,36,120
17506,12568,9,1237,429,55,186
17507,12569,9,1234,428,55,186
17508,12569,10,1126,279,42,125
17509,12570,10,1126,279,44,126
17510,12571,16,1178,610,54,234
17511,12571,10,1125,282,46,124
17512,12572,16,1182,608,54,229
17513,12572,10,1126,282,44,122
17514,12573,16,1189,607,53,227
17515,12573,10,1126,283,45,121
17516,12574,10,1126,283,46,122
17517,12575,10,1126,281,46,124
17518,12576,10,1127,282,44,122
17519,12577,10,1127,282,43,123
17520,12578,10,1127,284,43,124
17521,12579,10,1129,284,42,124
17522,12580,10,1130,283,42,123
17523,12581,10,1130,284,43,121
17524,12582,10,1132,285,43,120
17525,12583,16,1227,580,62,233
17526,12583,10,1134,284,43,123
17527,12584,9,1199,396,63,190
17528,12584,16,1227,579,61,233
17529,12584,10,1135,283,44,129
17530,12585,9,1194,395,64,190
17531,12585,16,1230,575,62,238
17532,12585,10,1135,281,46,133
17533,12586,9,1190,397,66,185
17534,12586,16,1234,575,60,237
17535,12586,10,1136,283,46,129
17536,12587,9,1183,396,70,187
17537,12587,16,1236,577,59,234
17538,12587,10,1137,283,47,130
17539,12588,9,1179,398,70,182
17540,12588,16,1236,573,65,238
17541,12588,10,1137,282,49,133
17542,12589,9,1180,396,65,183
17543,12589,16,1238,571,65,240
17544,12589,10,1139,290,47,130
17545,12590,9,1179,395,63,182
17546,12590,16,1241,573,65,232
17547,12590,10,1141,290,46,130
17548,12591,9,1178,393,63,186
17549,12591,16,1244,571,61,228
17550,12591,10,1141,290,47,131
17551,12592,9,1177,391,62,187
17552,12592,16,1245,568,64,227
17553,12592,10,1146,291,44,129
17554,12593,9,1175,390,62,190
17555,12593,16,1246,567,61,225
17556,12593,10,1146,289,45,134
17557,12594,9,1176,387,60,194
17558,12594,16,1250,566,56,223
17559,12594,10,1151,291,43,131
17560,12595,9,1175,384,58,192
17561,12595,16,1253,564,56,221
17562,12596,9,1173,387,57,184
17563,12596,16,1256,561,53,224
17564,12597,9,1171,387,60,183
17565,12597,16,1256,558,54,224
17566,12598,16,1261,557,56,223
17567,12599,16,1259,550,66,217
17568,12600,16,1262,552,67,214
17569,12601,16,1265,552,68,212
17570,12602,16,1268,552,68,210
17571,12603,16,1271,552,67,210
17572,12609,9,1157,308,56,246
17573,12616,16,1297,527,68,211
17574,12617,16,1299,524,66,213
17575,12617,9,1145,355,51,180
17576,12618,9,1142,346,55,195
17577,12619,16,1302,524,60,210
17578,12619,9,1139,346,56,195
17579,12620,16,1304,524,56,209
17580,12620,9,1138,344,55,199
17581,12621,16,1307,521,52,213
17582,12621,10,1193,311,43,142
17583,12621,9,1136,341,56,208
17584,12622,9,1136,341,52,208
17585,12623,10,1203,299,41,166
17586,12623,9,1133,337,53,213
17587,12624,9,1131,341,52,205
17588,12625,9,1128,343,51,204
17589,12626,9,1129,339,47,211
17590,12630,16,1316,504,56,215
17591,12630,10,1214,318,44,138
17592,12631,16,1318,503,56,210
17593,12631,10,1214,319,43,135
17594,12632,16,1318,504,53,208
17595,12632,10,1213,317,45,166
17596,12632,9,1116,356,50,144
17597,12633,10,1215,317,46,169
17598,12633,9,1116,355,49,146
17599,12634,16,1323,498,49,208
17600,12634,10,1215,312,48,175
17601,12634,9,1115,354,51,148
17602,12635,10,1217,312,46,175
17603,12635,9,1117,346,47,161
17604,12636,10,1219,309,43,184
17605,12637,10,1219,314,45,173
17606,12637,9,1116,347,47,159
17607,12638,10,1221,316,44,168
17608,12638,9,1116,339,46,173
17609,12639,10,1224,310,44,176
17610,12639,9,1114,339,48,171
17611,12640,10,1225,315,45,170
17612,12640,9,1113,332,45,182
17613,12641,10,1228,314,43,174
17614,12641,9,1112,329,44,187
17615,12642,10,1228,319,45,164
17616,12642,9,1111,322,44,204
17617,12643,10,1229,327,43,147
17618,12643,9,1109,329,43,192
17619,12644,10,1230,323,43,158
17620,12644,9,1109,330,42,189
17621,12645,10,1233,318,48,166
17622,12645,9,1106,324,45,193
17623,12646,10,1234,322,47,158
17624,12646,9,1102,326,49,188
17625,12647,10,1234,328,50,148
17626,12647,9,1102,327,49,186
17627,12648,10,1237,323,48,160
17628,12648,9,1100,328,49,182
17629,12649,10,1239,325,50,159
17630,12649,9,1099,325,49,187
17631,12650,10,1241,325,51,161
17632,12650,9,1098,329,50,179
17633,12651,10,1244,334,53,148
17634,12651,9,1095,331,51,175
17635,12652,9,1095,324,49,172
17636,12652,10,1247,327,49,168
17637,12653,9,1095,326,46,169
17638,12653,10,1246,336,54,163
