pk_blobs_01.id1,blobs_01.frame_id1,blobs_01.x1,blobs_01.y1,blobs_01.w1,blobs_01.h1,blobs_01.u1
12917,12422,15,1157,361,55,163
12918,12423,15,1158,361,53,165
12919,12424,15,1159,364,54,158
12920,12425,15,1159,360,53,161
12921,12426,15,1160,360,52,161
12922,12427,15,1159,363,53,155
12923,12428,15,1158,361,54,159
12924,12429,15,1161,357,51,165
12925,12430,15,1165,347,52,172
12926,12431,15,1164,364,51,151
12927,12432,15,1164,354,56,155
12928,12433,15,1166,354,55,156
12929,12434,15,1167,351,54,162
12930,12435,15,1168,353,55,158
12931,12436,15,1169,355,56,154
12932,12437,16,1351,671,93,291
12933,12437,15,1168,355,57,153
12934,12438,15,1170,356,56,152
12935,12439,15,1167,357,58,151
12936,12440,15,1166,360,60,145
12937,12441,16,1356,679,102,312
12938,12441,15,1166,357,59,149
12939,12442,15,1166,361,60,144
12940,12443,16,1365,687,97,304
12941,12443,15,1165,360,60,145
12942,12444,16,1367,691,100,298
12943,12444,15,1167,361,58,142
12944,12445,16,1369,695,104,298
12945,12445,15,1167,362,56,140
12946,12446,16,1373,695,104,316
12947,12446,15,1170,363,55,138
12948,12447,15,1172,360,54,143
12949,12450,15,1176,359,53,144
12950,12457,16,1436,754,92,275
12951,12458,16,1442,760,86,280
12952,12459,16,1448,765,86,273
12953,12464,16,1463,764,97,310
12954,12465,16,1466,770,101,304
12955,12466,16,1471,775,100,296
12956,12467,16,1475,777,100,293
12957,12468,16,1479,778,102,297
12958,12469,16,1483,777,101,307
12959,12470,16,1489,777,99,314
12960,12471,16,1493,788,100,288
12961,12472,16,1512,793,89,283
12962,12473,16,1511,802,97,265
12963,12474,16,1510,805,107,275
12964,12475,16,1515,809,111,270
12965,12476,16,1520,811,110,270
12966,12477,16,1522,813,109,263
12967,12478,16,1524,817,115,257
12968,12479,16,1533,824,108,249
12969,12481,16,1551,832,105,238
12970,12482,16,1545,844,123,232
12971,12483,16,1551,844,124,232
12972,12484,16,1574,839,114,241
12973,12485,16,1585,841,108,238
12974,12486,16,1589,848,109,227
12975,12487,16,1589,853,119,219
12976,12488,16,1597,860,122,211
12977,12489,16,1597,867,124,203
12978,12490,16,1601,871,129,201
12979,12491,16,1604,880,131,196
12980,12492,16,1608,887,135,192
12981,12493,16,1621,889,126,191
12982,12674,15,1199,352,54,138
12983,12678,15,1187,350,54,147
12984,12679,15,1184,351,55,147
12985,12680,15,1184,351,54,151
12986,12681,15,1183,349,53,153
12987,12682,15,1181,354,54,148
12988,12683,15,1182,355,52,143
12989,12684,15,1178,358,56,143
12990,12685,15,1178,358,52,144
12991,12688,15,1171,353,51,153
12992,12689,15,1168,360,54,142
12993,12690,15,1166,348,51,165
12994,12691,15,1165,349,52,161
12995,12692,15,1163,350,52,160
12996,12693,15,1162,354,52,151
12997,12694,15,1158,360,55,140
12998,12695,15,1156,358,56,141
12999,12696,15,1157,358,54,142
13000,12697,15,1157,359,51,138
13001,12698,15,1155,357,46,143
13002,12699,15,1153,361,43,158
13003,12700,15,1149,359,45,161
13004,12701,15,1144,354,50,155
13005,12702,15,1147,355,40,170
13006,12703,15,1143,356,45,169
13007,12704,15,1140,355,47,172
13008,12705,15,1138,352,47,182
13009,12706,15,1135,352,50,184
13010,12707,15,1136,356,50,178
13011,12708,15,1136,357,48,175
13012,12709,15,1135,357,49,176
13013,12710,15,1136,356,47,184
13014,12711,15,1135,360,49,177
13015,12712,15,1134,361,51,178
13016,12713,15,1134,367,52,166
13017,12714,15,1134,368,51,165
13018,12715,15,1133,369,53,165
13019,12716,15,1134,371,53,162
13020,12717,15,1135,375,52,153
13021,12720,15,1135,376,53,154
13022,12721,15,1133,377,55,154
13023,12722,15,1133,379,55,148
13024,12723,15,1135,380,52,146
13025,12725,15,1138,379,43,168
13026,12726,15,1140,376,42,173
13027,12727,15,1139,380,43,168
13028,12728,15,1138,380,45,169
13029,12729,15,1135,383,49,163
13030,12730,15,1136,384,49,161
13031,12731,15,1136,383,50,168
13032,12732,15,1135,382,51,174
13033,12733,15,1136,381,50,176
13034,12734,15,1136,378,50,182
13035,12735,15,1136,380,48,180
13036,12736,15,1134,381,52,175
13037,12737,15,1133,382,55,173
13038,12738,15,1130,388,68,171
13039,12739,15,1130,391,67,170
13040,12740,15,1132,392,66,171
13041,12741,15,1133,392,65,174
13042,12742,15,1132,395,67,171
13043,12743,15,1134,396,65,172
13044,12744,15,1137,395,64,174
13045,12745,15,1147,388,47,191
13046,12746,15,1136,398,65,172
13047,12747,15,1138,398,65,175
13048,12748,15,1141,397,64,179
13049,12749,15,1141,396,65,184
13050,12756,15,1140,394,69,196
13051,12757,15,1139,396,69,194
13052,12758,15,1140,397,68,191
13053,12759,15,1140,398,70,189
13054,12760,15,1143,411,66,186
13055,12761,15,1138,401,73,186
13056,12762,15,1140,411,71,185
13057,12763,15,1141,412,72,188
13058,12764,15,1139,414,74,185
13059,12765,15,1139,416,76,188
13060,12766,15,1139,419,76,186
13061,12767,15,1140,419,76,185
13062,12768,15,1140,421,75,185
13063,12769,15,1147,421,78,192
13064,12770,15,1149,421,75,193
13065,12771,15,1150,423,75,194
13066,12772,15,1151,425,73,194
13067,12773,15,1151,426,76,191
13068,12774,15,1151,428,78,189
13069,12775,15,1152,430,78,189
13070,12776,15,1151,432,79,188
13071,12777,15,1151,433,79,187
13072,12778,15,1152,435,79,186
13073,12779,15,1154,435,76,186
13074,12780,15,1154,438,76,184
13075,12781,15,1153,438,75,186
13076,12782,15,1152,437,76,191
13077,12783,15,1150,437,77,193
13078,12784,15,1149,439,80,191
13079,12785,15,1147,438,83,192
13080,12786,15,1148,440,82,188
13081,12787,15,1145,439,85,190
13082,12788,15,1143,443,86,199
13083,12789,15,1142,444,88,199
13084,12790,15,1143,444,86,200
13085,12791,15,1144,446,84,198
13086,12792,15,1142,447,86,200
13087,12793,15,1142,449,87,198
13088,12794,15,1141,449,89,199
13089,12795,15,1142,451,87,198
13090,12796,15,1142,453,87,197
13091,12797,15,1146,455,80,200
13092,12798,15,1146,456,81,202
13093,12799,15,1145,456,83,206
13094,12800,15,1145,458,84,202
13095,12801,15,1145,459,85,204
13096,12802,15,1146,461,86,203
13097,12803,15,1145,464,86,201
13098,12804,15,1147,466,84,199
13099,12805,15,1147,468,86,200
13100,12806,15,1147,468,86,204
13101,12807,15,1148,466,83,215
13102,12808,15,1147,466,85,215
13103,12809,15,1146,469,87,212
13104,12810,15,1147,468,87,213
13105,12811,15,1146,469,88,214
13106,12812,15,1145,467,87,218
13107,12813,15,1146,468,85,218
13108,12814,15,1146,470,86,213
13109,12815,15,1141,473,91,223
13110,12816,15,1142,475,90,222
13111,12817,15,1142,477,91,220
13112,12818,15,1142,476,92,221
13113,12819,15,1143,479,92,218
13114,12820,15,1144,482,91,213
13115,12821,15,1147,486,90,215
13116,12822,15,1149,489,89,215
13117,12823,15,1151,491,87,218
13118,12824,15,1152,493,88,215
13119,12825,15,1152,494,92,219
13120,12826,15,1152,493,93,221
13121,12827,15,1157,495,85,225
13122,12828,15,1156,497,89,223
13123,12829,15,1157,498,92,223
13124,12830,15,1159,499,89,221
13125,12831,15,1160,501,90,221
13126,12832,15,1161,502,90,220
13127,12833,15,1163,504,84,220
13128,12834,15,1164,505,85,221
13129,12835,15,1165,506,87,219
13130,12836,15,1166,507,90,220
13131,12837,15,1169,507,88,222
13132,12838,15,1170,513,88,225
13133,12839,15,1169,512,89,229
13134,12840,15,1170,513,85,230
13135,12841,15,1168,516,86,232
13136,12842,15,1168,519,85,231
13137,12843,15,1168,521,85,231
13138,12844,15,1168,523,84,231
13139,12845,15,1168,526,82,231
13140,12846,15,1169,528,82,232
13141,12847,15,1167,530,84,231
13142,12848,15,1167,533,85,230
13143,12849,15,1167,535,85,230
13144,12850,15,1168,536,84,232
13145,12851,15,1167,538,86,232
13146,12852,15,1168,539,85,232
13147,12853,15,1170,540,86,234
13148,12854,15,1173,542,86,229
13149,12855,15,1177,544,82,227
13150,12857,15,1186,547,79,245
13151,12858,15,1188,552,80,238
13152,12859,15,1188,553,81,237
13153,12860,15,1185,554,87,237
13154,12861,15,1185,557,87,235
13155,12862,15,1187,562,86,231
13156,12863,15,1189,562,83,230
13157,12864,15,1189,563,85,229
13158,12865,15,1190,569,83,230
13159,12866,15,1192,570,84,233
13160,12867,15,1193,573,85,232
13161,12868,15,1195,577,83,233
13162,12869,15,1194,580,85,231
13163,12872,15,1204,579,75,261
13164,12874,15,1206,579,76,261
13165,12877,15,1210,593,74,245
13166,12879,15,1212,590,93,267
13167,12880,15,1215,600,91,255
13168,12881,15,1215,601,93,263
13169,12882,15,1218,598,95,273
13170,12883,15,1222,599,91,278
13171,12884,15,1222,601,95,275
13172,12885,15,1221,605,99,270
13173,12886,15,1225,608,96,265
13174,12889,15,1244,610,92,282
13175,12890,15,1250,610,86,283
13176,12891,15,1253,610,89,283
13177,12892,15,1255,613,89,285
13178,12893,15,1261,614,87,301
13179,12894,15,1262,623,88,300
13180,12895,15,1263,627,89,296
13181,12896,15,1265,629,89,299
13182,12897,15,1267,634,88,294
13183,12898,15,1267,636,91,292
13184,12899,15,1269,639,87,285
13185,12907,15,1278,663,94,309
13186,12909,15,1281,677,104,289
13187,12910,15,1278,674,109,300
13188,12911,15,1278,672,114,301
13189,12912,15,1281,672,108,302
13190,12913,15,1282,676,112,322
13191,12914,15,1283,674,113,328
13192,12915,15,1284,682,117,317
13193,12916,15,1289,690,118,310
13194,12917,15,1291,697,128,304
13195,12918,15,1297,706,123,297
13196,12930,15,1333,741,121,316
13197,12934,15,1349,732,120,344
13198,12935,15,1351,734,125,343
13199,12944,15,1392,794,134,270
13200,12945,15,1400,797,133,270
13201,12946,15,1401,802,138,270
13202,12947,15,1410,803,144,269
13203,12948,15,1407,808,154,271
13204,12949,15,1411,813,157,265
13205,12950,15,1417,820,157,255
13206,12951,15,1422,823,157,253
13207,12952,15,1426,826,159,249
13208,12953,15,1430,828,161,247
13209,12954,15,1431,842,167,236
13210,12955,15,1432,841,169,238
13211,12956,15,1435,847,170,230
13212,12957,15,1439,853,168,222
13213,12958,15,1444,857,163,217
13214,12959,15,1452,865,153,208
13215,12960,15,1458,869,150,206
13216,12961,15,1461,873,149,201
13217,12962,15,1463,875,153,200
13218,12963,15,1466,880,158,198
13219,12964,15,1477,891,161,188
13220,12965,15,1477,896,166,181
13221,12966,15,1484,900,161,178
13222,12967,15,1487,904,161,174
13223,12968,15,1498,912,157,162
13224,12969,15,1509,919,153,160
13225,12970,15,1523,920,146,160
13226,12972,15,1536,931,158,144
13227,12973,15,1549,938,173,135
13228,12974,15,1554,943,171,132
13229,12975,15,1555,949,173,126
13230,12976,15,1549,961,215,112
13231,12977,15,1558,966,212,107
13232,12978,15,1560,976,218,100
13233,13073,15,1651,899,198,178
13234,13074,15,1654,897,198,179
13235,13075,15,1653,892,197,183
13236,13076,15,1652,885,197,189
13237,13077,15,1650,880,190,196
13238,13082,15,1618,859,222,212
13239,13083,15,1651,865,170,206
13240,13086,15,1647,848,160,225
13241,13087,15,1644,845,159,229
13242,13088,15,1643,843,154,233
13243,13089,15,1642,827,155,248
13244,13090,15,1632,823,175,256
13245,13091,15,1630,821,178,258
13246,13092,15,1627,815,175,263
13247,13093,15,1622,812,178,263
13248,13094,15,1622,803,172,273
13249,13095,15,1620,799,172,277
13250,13096,15,1605,793,169,288
13251,13097,15,1606,789,168,294
13252,13098,15,1606,786,168,294
13253,13099,15,1605,785,169,294
13254,13100,15,1605,781,170,298
13255,13101,15,1605,779,169,298
13256,13102,15,1606,780,169,297
13257,13103,15,1603,777,173,300
13258,13104,15,1603,774,174,302
13259,13105,15,1608,773,168,302
13260,13106,15,1624,763,169,318
13261,13107,15,1628,762,168,317
13262,13108,15,1627,763,174,313
13263,13109,15,1636,758,166,320
13264,13110,15,1635,742,167,329
13265,13111,15,1639,744,162,327
13266,13112,15,1641,739,162,332
13267,13113,15,1643,720,162,356
13268,13114,15,1646,721,159,348
13269,13115,15,1651,713,163,353
13270,13116,15,1656,716,166,345
13271,13117,15,1681,728,116,312
13272,13118,15,1690,727,112,306
13273,13119,15,1698,726,111,312
13274,13198,16,1672,636,100,242
13275,13199,16,1665,638,97,240
13276,13200,16,1653,638,111,239
13277,13201,16,1663,636,86,243
13278,13202,16,1663,644,80,234
13279,13208,16,1597,652,110,221
13280,13209,16,1586,641,119,235
13281,13210,16,1579,642,121,234
13282,13211,16,1570,641,126,237
13283,13212,16,1570,637,122,246
13284,13213,16,1556,641,127,241
13285,13215,16,1566,650,101,235
13286,13287,16,1152,575,74,238
13287,13310,16,1090,531,51,218
13288,13311,16,1088,529,51,220
13289,13312,16,1084,529,57,216
13290,13313,16,1083,528,58,214
13291,13319,16,1079,519,64,211
13292,13338,16,1033,496,47,202
13293,13340,16,1029,490,47,205
13294,13342,16,1028,490,48,201
13295,13343,16,1027,488,49,199
13296,13368,16,988,463,46,175
13297,13369,16,988,460,56,185
13298,13370,16,986,460,46,177
13299,13371,16,984,459,45,179
13300,13372,16,982,462,47,171
13301,13373,16,982,459,46,177
13302,13374,16,981,465,46,166
13303,13375,16,980,465,45,165
13304,13376,16,977,469,49,155
13305,13377,16,976,464,50,161
13306,13428,16,907,396,38,192
13307,13521,16,834,359,38,124
13308,13526,16,839,357,40,129
13309,13528,16,841,359,39,125
13310,13530,16,851,359,39,128
13311,13540,16,875,362,43,136
13312,13566,16,945,369,50,148
13313,13567,16,949,362,47,161
13314,13568,16,953,360,45,168
13315,13569,16,958,361,43,170
13316,13570,16,961,365,42,159
13317,13571,16,969,363,35,167
13318,13572,16,972,363,36,163
13319,13575,16,976,373,35,150
13320,13576,16,980,371,40,155
13321,13577,16,980,368,42,164
13322,13578,16,981,364,41,173
13323,13579,16,983,365,42,172
13324,13580,16,984,365,42,174
13325,13581,16,985,365,45,174
13326,13582,16,988,366,44,173
13327,13583,16,989,365,46,176
13328,13584,16,988,369,47,170
13329,13585,16,992,368,43,172
13330,13586,16,997,367,41,171
13331,13591,16,1018,373,40,161
13332,13592,16,1020,369,43,170
13333,13594,16,1023,374,43,159
13334,13595,16,1019,395,53,127
13335,13596,16,1022,395,56,130
13336,13597,16,1022,393,58,135
13337,13598,16,1027,388,58,145
13338,13599,16,1027,391,61,137
13339,13600,16,1032,392,61,137
13340,13601,16,1038,391,56,144
13341,13602,16,1042,394,50,140
13342,13603,16,1053,388,44,150
13343,13604,16,1055,382,41,164
13344,13605,16,1056,385,46,159
13345,13606,16,1060,387,47,156
13346,13607,16,1063,384,48,165
13347,13608,16,1062,390,51,156
13348,13609,16,1064,391,51,153
13349,13610,16,1067,397,52,144
13350,13611,16,1072,398,52,141
13351,13612,16,1075,400,50,137
13352,13613,16,1077,404,47,132
13353,13628,16,1144,405,42,133
13354,13634,16,1161,399,51,166
13355,13637,16,1167,399,78,163
13356,13639,16,1171,402,83,163
13357,13816,-1,1236,364,84,318
13358,13817,-1,1233,350,79,345
13359,13818,-1,1233,350,78,350
13360,13819,-1,1231,345,77,361
13361,13820,-1,1230,341,79,370
13362,13821,-1,1233,337,74,377
13363,13822,-1,1231,333,75,386
13364,13823,-1,1230,335,76,382
13365,13829,15,1213,494,76,215
13366,13830,15,1214,494,69,218
13367,13831,15,1213,494,70,219
13368,13832,15,1211,498,69,217
13369,13833,15,1207,501,74,217
13370,13834,15,1204,502,73,221
13371,13835,15,1200,504,77,220
13372,13836,15,1196,507,77,215
13373,13837,15,1192,506,84,219
13374,13838,15,1192,507,82,217
13375,13839,15,1191,514,83,225
13376,13840,15,1188,513,84,228
13377,13841,15,1183,515,87,228
13378,13842,15,1178,516,91,227
13379,13843,15,1174,519,93,226
13380,13844,15,1172,521,92,225
13381,13845,15,1169,522,91,224
13382,13846,15,1167,525,92,217
13383,13847,15,1166,528,93,215
13384,13848,15,1163,530,95,222
13385,13849,15,1160,531,98,224
13386,13850,15,1158,532,100,225
13387,13851,15,1159,532,94,228
13388,13852,15,1155,534,96,230
13389,13853,15,1152,534,93,236
13390,13854,15,1153,534,90,238
13391,13855,15,1152,535,90,239
13392,13856,15,1150,536,92,239
13393,13857,15,1144,538,102,237
13394,13858,15,1144,539,99,236
13395,13859,15,1143,539,98,240
13396,13860,15,1142,540,100,240
13397,13861,15,1139,535,99,268
13398,13862,15,1140,537,95,265
13399,13863,15,1142,543,96,258
13400,13864,15,1143,549,94,254
13401,13865,15,1144,552,93,254
13402,13866,15,1148,557,89,250
13403,13867,15,1153,559,82,258
13404,13868,15,1153,560,84,261
13405,13869,15,1155,563,82,258
13406,13870,15,1156,566,81,256
13407,13871,15,1157,568,86,252
13408,13872,15,1155,570,93,250
13409,13873,15,1154,575,95,246
13410,13874,15,1155,577,101,243
13411,13875,15,1156,579,100,242
13412,13876,15,1158,579,93,241
13413,13877,15,1165,576,86,267
13414,13878,15,1168,578,84,272
13415,13879,15,1168,578,84,273
13416,13880,15,1170,586,82,264
13417,13881,15,1170,586,82,267
13418,13882,15,1168,589,86,270
13419,13883,15,1167,595,88,264
13420,13884,15,1164,601,93,258
13421,13885,15,1165,602,91,259
13422,13886,15,1165,605,92,258
13423,13887,15,1167,608,94,253
13424,13888,15,1167,609,95,251
13425,13889,15,1168,616,97,240
13426,13890,15,1167,616,99,246
13427,13891,15,1167,614,100,253
13428,13892,15,1173,614,93,278
13429,13893,15,1176,613,91,281
13430,13894,15,1179,620,91,270
13431,13895,15,1179,627,95,260
13432,13896,15,1182,631,94,262
13433,13897,15,1184,634,95,267
13434,13898,15,1186,635,95,275
13435,13899,15,1187,638,96,271
13436,13900,15,1187,643,98,269
13437,13901,15,1188,647,102,262
13438,13902,15,1187,646,106,266
13439,13903,15,1191,647,102,267
13440,13904,15,1196,643,100,279
13441,13905,15,1198,641,100,286
13442,13908,15,1205,638,90,315
13443,13909,15,1204,641,94,320
13444,13910,15,1204,642,94,325
13445,13911,15,1205,648,92,322
13446,13912,15,1205,651,91,324
13447,13913,15,1206,655,90,321
13448,13914,15,1208,657,88,324
13449,13915,15,1206,664,91,318
13450,13916,15,1207,661,102,329
13451,13917,15,1207,663,104,326
13452,13918,15,1209,665,101,323
13453,13919,15,1211,668,98,315
13454,13920,15,1209,662,101,345
13455,13921,15,1210,668,104,335
13456,13922,15,1209,675,109,325
13457,13923,15,1207,679,114,321
13458,13924,15,1209,692,117,313
13459,13925,15,1213,698,114,316
13460,13926,15,1216,700,119,319
13461,13927,15,1220,709,123,307
13462,13928,15,1224,715,118,300
13463,13929,15,1229,723,115,283
13464,13930,15,1237,722,110,285
13465,13931,15,1240,721,111,317
13466,13932,15,1245,726,106,314
13467,13933,15,1251,729,107,311
13468,13934,15,1250,732,119,307
13469,13935,15,1254,739,117,308
13470,13936,15,1256,745,122,310
13471,13937,15,1260,748,120,310
13472,13938,15,1260,746,117,321
13473,13939,15,1262,751,120,312
13474,13940,15,1263,756,120,301
13475,13941,15,1273,766,119,308
13476,13942,15,1272,769,122,301
13477,13943,15,1269,777,129,294
13478,13944,15,1269,776,130,297
13479,13945,15,1270,783,130,289
13480,13946,15,1274,784,126,286
13481,13947,15,1274,793,125,275
13482,13948,15,1278,789,122,281
13483,13949,15,1282,802,126,270
13484,13950,15,1285,808,127,259
13485,13951,15,1286,820,135,244
13486,13952,15,1287,823,135,241
13487,13953,15,1289,822,138,246
13488,13963,15,1337,848,148,228
13489,13964,15,1332,852,159,222
13490,13965,15,1332,857,169,213
13491,13966,15,1333,862,171,209
13492,13967,15,1337,868,175,206
13493,13968,15,1343,874,176,201
13494,13969,15,1342,879,180,195
13495,13970,15,1343,882,181,193
13496,13971,15,1342,892,185,185
13497,13972,15,1341,898,187,179
13498,13973,15,1342,900,185,178
13499,13974,15,1343,907,182,168
13500,13975,15,1345,913,180,160
13501,13976,15,1351,924,165,152
13502,13977,15,1351,929,163,147
13503,13978,15,1354,933,163,143
13504,13979,15,1352,940,169,133
13505,14239,15,1374,901,181,177
13506,14240,15,1371,896,178,183
13507,14242,15,1361,882,175,194
13508,14243,15,1360,877,176,196
13509,14244,15,1360,872,170,201
13510,14245,15,1363,870,162,204
13511,14246,15,1358,863,165,208
13512,14247,15,1358,863,165,208
13513,14248,15,1354,855,161,216
13514,14249,15,1352,853,159,217
13515,14253,16,1184,625,54,255
13516,14256,16,1187,631,55,251
13517,14257,16,1191,629,56,253
13518,14266,16,1197,661,86,260
13519,14267,16,1205,662,86,262
13520,14267,15,1307,731,159,345
13521,14268,16,1207,664,83,259
13522,14268,15,1297,716,161,369
13523,14269,16,1209,664,102,261
13524,14269,15,1294,708,165,381
13525,14270,16,1212,671,101,261
13526,14270,15,1278,712,179,372
13527,14271,16,1217,672,92,257
13528,14271,15,1276,711,174,369
13529,14272,16,1219,673,90,251
13530,14272,15,1268,808,135,260
13531,14274,-1,1229,683,163,397
13532,14275,-1,1239,680,156,404
13533,14276,-1,1237,671,154,419
13534,14277,-1,1224,681,141,405
13535,14278,-1,1222,678,124,408
13536,14279,15,1215,682,128,400
13537,14280,-1,1207,679,128,413
13538,14281,15,1204,696,126,386
13539,14282,15,1203,694,136,384
13540,14283,15,1198,706,154,373
13541,14284,15,1193,720,158,353
13542,14285,15,1186,729,168,340
13543,14286,16,1292,707,99,275
13544,14286,15,1180,722,180,339
13545,14287,16,1296,711,107,271
13546,14287,15,1182,741,115,301
13547,14288,15,1182,735,110,308
13548,14289,16,1317,702,110,293
13549,14289,15,1181,722,101,322
13550,14290,16,1322,700,109,307
13551,14290,15,1178,723,101,321
13552,14291,16,1337,699,98,313
13553,14291,15,1176,719,92,320
13554,14292,16,1344,717,91,282
13555,14292,15,1168,717,90,319
13556,14293,15,1160,706,101,317
13557,14293,16,1350,717,92,286
13558,14294,15,1155,710,104,305
13559,14294,16,1344,720,103,288
13560,14295,15,1150,709,107,302
13561,14295,16,1361,708,96,314
13562,14296,15,1146,706,109,307
13563,14296,16,1361,710,97,311
13564,14297,15,1145,700,107,313
13565,14297,16,1358,717,102,297
13566,14298,15,1143,699,106,309
13567,14298,16,1366,738,92,281
13568,14299,15,1139,693,105,308
13569,14299,16,1372,739,90,282
13570,14300,15,1138,678,102,321
13571,14300,16,1374,737,89,293
13572,14301,15,1137,679,100,316
13573,14301,16,1374,740,93,301
13574,14302,15,1137,673,97,325
13575,14302,16,1373,739,94,322
13576,14303,15,1135,679,101,310
13577,14303,16,1382,740,88,315
13578,14304,15,1130,665,111,317
13579,14304,16,1387,742,93,319
13580,14305,15,1130,660,109,322
13581,14305,16,1394,747,98,314
13582,14306,15,1130,658,110,321
13583,14306,16,1401,754,93,297
13584,14307,15,1131,660,106,313
13585,14307,16,1403,771,91,300
13586,14308,15,1131,660,105,299
13587,14308,16,1407,769,94,304
13588,14309,15,1126,660,104,301
13589,14309,16,1407,775,92,296
13590,14310,15,1129,655,98,306
13591,14310,16,1410,776,93,295
13592,14311,15,1135,647,97,314
13593,14311,16,1413,780,91,288
13594,14312,15,1137,644,94,311
13595,14312,16,1417,793,92,274
13596,14313,15,1139,643,92,305
13597,14313,16,1421,787,90,286
13598,14314,15,1139,640,92,307
13599,14314,16,1423,794,92,274
13600,14315,15,1139,639,94,307
13601,14315,16,1419,805,99,260
13602,14316,15,1137,633,100,319
13603,14316,16,1423,806,95,263
13604,14317,15,1135,640,105,282
13605,14317,16,1438,814,88,259
13606,14318,15,1134,638,109,277
13607,14318,16,1435,816,96,258
13608,14319,15,1136,632,108,286
13609,14319,16,1435,818,102,256
13610,14320,15,1137,629,108,290
13611,14320,16,1432,823,111,249
13612,14321,15,1137,625,106,291
13613,14321,16,1434,829,111,241
13614,14322,15,1138,625,101,290
13615,14322,16,1438,833,116,236
13616,14323,15,1140,619,97,294
13617,14323,16,1441,835,117,231
13618,14324,15,1141,618,95,292
13619,14324,16,1446,842,109,234
13620,14325,15,1142,616,91,296
13621,14325,16,1447,845,115,229
13622,14326,15,1140,610,92,301
13623,14326,16,1455,851,114,224
13624,14327,15,1141,608,88,295
13625,14327,16,1459,853,119,221
13626,14328,15,1140,611,88,282
13627,14328,16,1461,855,118,220
13628,14329,15,1141,611,87,280
13629,14329,16,1458,862,126,212
13630,14330,15,1140,606,87,290
13631,14330,16,1460,867,126,208
13632,14331,15,1141,604,88,274
13633,14331,16,1460,871,130,204
13634,14332,15,1136,605,98,268
13635,14332,16,1463,871,130,204
13636,14333,15,1134,604,88,265
13637,14333,16,1476,875,115,202
13638,14334,15,1133,604,88,264
13639,14334,16,1479,884,112,195
13640,14335,15,1132,598,87,271
13641,14335,16,1486,889,111,193
13642,14336,15,1130,592,86,278
13643,14336,16,1488,893,111,190
13644,14337,15,1129,586,85,281
13645,14338,15,1133,579,80,294
13646,14339,15,1132,577,82,291
13647,14340,15,1132,577,81,289
13648,14341,15,1134,578,78,276
13649,14344,15,1137,578,74,268
13650,14345,15,1132,575,79,250
13651,14346,15,1132,574,82,248
13652,14347,15,1129,573,86,246
13653,14348,15,1131,568,83,251
13654,14349,15,1132,566,83,251
13655,14350,15,1133,567,79,245
13656,14351,15,1131,566,82,245
13657,14352,15,1131,565,80,244
13658,14353,15,1132,562,79,242
13659,14354,15,1130,561,80,241
13660,14355,15,1132,558,77,238
13661,14356,15,1133,555,74,238
13662,14357,15,1131,556,75,236
13663,14358,15,1133,551,72,237
13664,14359,15,1133,551,70,236
13665,14360,15,1131,555,72,228
13666,14361,15,1125,547,78,222
13667,14362,15,1125,546,77,224
13668,14363,15,1124,545,78,223
13669,14364,15,1124,544,79,223
13670,14365,15,1123,542,81,225
13671,14366,15,1123,540,80,228
13672,14367,15,1123,538,79,228
13673,14368,15,1123,536,79,229
13674,14369,15,1125,537,79,228
13675,14370,15,1126,535,78,230
13676,14371,15,1126,532,79,233
13677,14372,15,1127,531,77,233
13678,14373,15,1127,530,76,230
13679,14374,15,1128,526,73,231
13680,14375,15,1130,526,71,230
13681,14376,15,1129,524,71,227
13682,14377,15,1131,520,70,224
13683,14378,15,1133,522,65,216
13684,14379,15,1133,522,70,211
13685,14380,15,1132,524,71,206
13686,14381,15,1129,512,71,212
13687,14382,15,1129,511,73,214
13688,14383,15,1130,509,72,215
13689,14384,15,1132,508,70,213
13690,14385,15,1133,507,67,214
13691,14386,15,1133,506,67,213
13692,14387,15,1132,504,68,211
13693,14388,15,1131,502,72,213
13694,14389,15,1130,502,72,212
13695,14390,15,1130,503,69,206
13696,14391,15,1131,499,70,205
13697,14392,15,1129,499,72,199
13698,14393,15,1128,498,74,200
13699,14394,15,1127,495,75,201
13700,14395,15,1129,493,75,201
13701,14396,15,1129,491,74,204
13702,14397,15,1129,491,73,203
13703,14398,15,1129,488,73,205
13704,14399,15,1129,489,72,205
13705,14400,15,1128,490,71,203
13706,14401,15,1131,486,69,211
13707,14402,15,1131,485,67,209
13708,14403,15,1131,488,68,200
13709,14404,15,1132,487,68,203
13710,14405,15,1130,488,70,199
13711,14406,15,1130,475,71,203
13712,14407,15,1129,475,72,202
13713,14408,15,1129,474,73,203
13714,14409,15,1131,472,71,205
13715,14410,15,1132,473,70,203
13716,14411,15,1132,473,69,202
13717,14412,15,1133,472,68,204
13718,14413,15,1132,472,69,203
13719,14414,15,1132,473,68,199
13720,14415,15,1131,473,68,197
13721,14416,15,1130,474,68,197
13722,14420,15,1132,472,66,184
13723,14421,15,1130,468,69,186
13724,14422,15,1127,469,72,183
13725,14423,15,1127,468,71,183
13726,14424,15,1128,465,71,186
13727,14425,15,1128,460,71,190
13728,14426,15,1128,459,70,189
13729,14427,15,1131,464,64,182
13730,14429,15,1131,457,66,184
13731,14430,15,1132,455,65,185
13732,14431,15,1133,452,64,187
13733,14432,15,1134,455,64,182
13734,14434,15,1136,452,63,183
13735,14435,15,1133,440,68,189
13736,14436,15,1132,440,69,187
