pk_blobs_00.pdf_id,sentiment01.score,sentiment01.label
78619,-0.04047619,NEGATIVE
78620,0.086793233,POSITIVE
78621,0.186147186,POSITIVE
78622,-0.063282828,NEGATIVE
78623,0.077272727,POSITIVE
78624,0.18792517,POSITIVE
78625,0.045535714,POSITIVE
78626,0.152272727,POSITIVE
78627,0.06446281,POSITIVE
78628,0.105,POSITIVE
78629,0.147916667,POSITIVE
78630,0.153703704,POSITIVE
78631,0.088556999,POSITIVE
78632,0.16875,POSITIVE
78633,0.071428571,POSITIVE
78634,0.13047619,POSITIVE
78635,0.039885362,POSITIVE
78636,0.019444444,POSITIVE
78637,0.0209375,POSITIVE
78638,0,NEUTRAL
78639,0.030519481,POSITIVE
78640,0.25,POSITIVE
78641,0.091659664,POSITIVE
78642,0.158333333,POSITIVE
78643,0.025,POSITIVE
78644,0.177,POSITIVE
78645,0.043406593,POSITIVE
78646,0.082954545,POSITIVE
78647,0.077723665,POSITIVE
78648,0.004107143,POSITIVE
78649,0.033333333,POSITIVE
78650,0.092386923,POSITIVE
78651,0.153439153,POSITIVE
78652,0.034090909,POSITIVE
78653,0.291666667,POSITIVE
78654,0.118872794,POSITIVE
78655,0.036538462,POSITIVE
78656,0.081090909,POSITIVE
78657,0.101178451,POSITIVE
78658,0.118939394,POSITIVE
78659,0.120833333,POSITIVE
78660,-0.033035714,NEGATIVE
78661,0.16875,POSITIVE
78662,0.195833333,POSITIVE
78663,0.038666667,POSITIVE
78664,0.144444444,POSITIVE
78665,0.048538961,POSITIVE
78666,0.03203125,POSITIVE
78667,0.226013837,POSITIVE
78668,0.193030303,POSITIVE
78669,0.07967033,POSITIVE
78670,0.023636364,POSITIVE
78671,0.042857143,POSITIVE
78672,0.064444444,POSITIVE
78673,0.1125,POSITIVE
78674,-0.3,NEGATIVE
78675,0.101233766,POSITIVE
78676,0.105714286,POSITIVE
78677,0.158030303,POSITIVE
78678,0.108054226,POSITIVE
78679,0.169097222,POSITIVE
78680,0,NEUTRAL
78681,0.216987179,POSITIVE
78682,0.123376623,POSITIVE
78683,0.072863978,POSITIVE
78684,0.172222222,POSITIVE
78685,0.071875,POSITIVE
78686,0.04,POSITIVE
78687,0.041071429,POSITIVE
78688,0.109204545,POSITIVE
78689,0.14375,POSITIVE
78690,0.153438228,POSITIVE
78691,0.157051282,POSITIVE
78692,-0.138888889,NEGATIVE
78693,0.070441176,POSITIVE
78694,0.085714286,POSITIVE
78695,0.080729167,POSITIVE
78696,0.26622449,POSITIVE
78697,-0.08,NEGATIVE
78698,0.137291667,POSITIVE
78699,0.037205255,POSITIVE
78700,0.234,POSITIVE
78701,0.027272727,POSITIVE
78702,0.094781145,POSITIVE
78703,0.148333333,POSITIVE
78704,0.066666667,POSITIVE
78705,0.12657563,POSITIVE
78706,0,NEUTRAL
78707,-0.036243386,NEGATIVE
78708,0.033333333,POSITIVE
78709,0.056679894,POSITIVE
78710,-0.02,NEGATIVE
78711,0.121875,POSITIVE
78712,0.080606061,POSITIVE
78713,0.078412698,POSITIVE
78714,-0.034027778,NEGATIVE
78715,0.034803922,POSITIVE
78716,0.1,POSITIVE
78717,0.050062657,POSITIVE
78718,0.048809524,POSITIVE
78719,0.3,POSITIVE
78720,0.148636364,POSITIVE
78721,0.046329365,POSITIVE
78722,0.194047619,POSITIVE
78723,0.051820728,POSITIVE
78724,-0.039285714,NEGATIVE
78725,0.116994048,POSITIVE
78726,0.147619048,POSITIVE
78727,0.139915966,POSITIVE
78728,0.087306548,POSITIVE
78729,0.13,POSITIVE
78730,0.433333333,POSITIVE
78731,0.083333333,POSITIVE
78732,0.06544289,POSITIVE
78733,0.039718615,POSITIVE
78734,0.041558442,POSITIVE
78735,-0.014718615,NEGATIVE
78736,0.027777778,POSITIVE
78737,0.109216222,POSITIVE
78738,0.120170455,POSITIVE
78739,-0.004761905,NEGATIVE
78740,-0.005952381,NEGATIVE
78741,0.227536848,POSITIVE
78742,0.042857143,POSITIVE
78743,0.085565476,POSITIVE
78744,-0.4,NEGATIVE
78745,-0.010416667,NEGATIVE
78746,0.088852814,POSITIVE
78747,0.111948052,POSITIVE
78748,0.105555556,POSITIVE
78749,-0.13375,NEGATIVE
78750,-0.051587302,NEGATIVE
78751,0.047727273,POSITIVE
78752,0.058441558,POSITIVE
78753,0.131770833,POSITIVE
78754,0.109909091,POSITIVE
78755,-0.015151515,NEGATIVE
78756,0.283333333,POSITIVE
78757,0.038798701,POSITIVE
78758,-0.3,NEGATIVE
78759,0.21320202,POSITIVE
78760,0.147272727,POSITIVE
78761,0.005952381,POSITIVE
78762,0.07702381,POSITIVE
78763,0.127979798,POSITIVE
78764,0.130769231,POSITIVE
78765,0.152412281,POSITIVE
78766,0.011904762,POSITIVE
78767,-0.070555556,NEGATIVE
78768,0.186032468,POSITIVE
78769,0.199285714,POSITIVE
78770,-0.138571429,NEGATIVE
78771,0.118055556,POSITIVE
78772,-0.162215909,NEGATIVE
78773,0.226190476,POSITIVE
78774,0.054351396,POSITIVE
78775,-5.71E-05,NEGATIVE
78776,0.032708333,POSITIVE
78777,0.077870425,POSITIVE
78778,0.0525,POSITIVE
78779,0.032796717,POSITIVE
78780,0.000510204,POSITIVE
78781,-0.021875,NEGATIVE
78782,-0.041219891,NEGATIVE
78783,0.138846911,POSITIVE
78784,0.145204082,POSITIVE
78785,0.088359788,POSITIVE
78786,0.2,POSITIVE
78787,0.145277778,POSITIVE
78788,-0.060714286,NEGATIVE
78789,0.141714286,POSITIVE
78790,-0.075,NEGATIVE
78791,0.134444444,POSITIVE
78792,0.041579254,POSITIVE
78793,0.104545455,POSITIVE
78794,-0.00625,NEGATIVE
78795,0.083636364,POSITIVE
78796,-0.266666667,NEGATIVE
78797,0.087301587,POSITIVE
78798,0.030952381,POSITIVE
78799,0.058701299,POSITIVE
78800,0.048436432,POSITIVE
78801,0.132142857,POSITIVE
78802,0.013333333,POSITIVE
78803,0.003463203,POSITIVE
78804,-0.090350877,NEGATIVE
78805,0.266875,POSITIVE
78806,-0.04952381,NEGATIVE
78807,0.124026915,POSITIVE
78808,0,NEUTRAL
78809,-0.100441919,NEGATIVE
78810,0,NEUTRAL
78811,0.15,POSITIVE
78812,-0.038863636,NEGATIVE
78813,-0.019642857,NEGATIVE
78814,0.04280303,POSITIVE
78815,0.108882784,POSITIVE
78816,0.29375,POSITIVE
78817,-0.005555556,NEGATIVE
78818,0.055,POSITIVE
78819,0.29031746,POSITIVE
78820,0.092156863,POSITIVE
78821,0.103333333,POSITIVE
78822,0.10598247,POSITIVE
78823,-0.020833333,NEGATIVE
78824,0.146428571,POSITIVE
78825,-0.102142857,NEGATIVE
78826,0.072970779,POSITIVE
78827,0.186592971,POSITIVE
78828,0.140909091,POSITIVE
78829,0.121568627,POSITIVE
78830,0.151493506,POSITIVE
78831,-0.016666667,NEGATIVE
78832,0.179166667,POSITIVE
78833,-0.049166667,NEGATIVE
78834,0.077698413,POSITIVE
78835,0.041666667,POSITIVE
78836,0.104166667,POSITIVE
78837,0.085648148,POSITIVE
78838,0.099041667,POSITIVE
78839,0.333333333,POSITIVE
78840,0.138095238,POSITIVE
78841,0.11532967,POSITIVE
78842,0.175,POSITIVE
78843,0.118957983,POSITIVE
78844,0.039285714,POSITIVE
78845,0.185034014,POSITIVE
78846,0.137155388,POSITIVE
78847,0.099242424,POSITIVE
78848,0.029166667,POSITIVE
78849,0.055,POSITIVE
78850,0.10297619,POSITIVE
78851,0.049365079,POSITIVE
78852,0.232857143,POSITIVE
78853,0.146919192,POSITIVE
78854,0.056060606,POSITIVE
78855,0.236734694,POSITIVE
78856,0.052186147,POSITIVE
78857,0.166666667,POSITIVE
78858,0.016214286,POSITIVE
78859,0.095416667,POSITIVE
78860,-0.025,NEGATIVE
78861,0.129166667,POSITIVE
78862,0.049829932,POSITIVE
78863,0.119565217,POSITIVE
78864,0.135018315,POSITIVE
78865,-0.15,NEGATIVE
78866,-0.004530303,NEGATIVE
78867,0.013392857,POSITIVE
78868,0.019642857,POSITIVE
78869,0.055555556,POSITIVE
78870,0.053354978,POSITIVE
78871,0.027922078,POSITIVE
78872,0.198636364,POSITIVE
78873,0.066335227,POSITIVE
78874,-0.043522409,NEGATIVE
78875,0.019791667,POSITIVE
78876,0.17,POSITIVE
78877,0.105555556,POSITIVE
78878,0.002886003,POSITIVE
78879,0.057936508,POSITIVE
78880,0.166326531,POSITIVE
78881,-0.04,NEGATIVE
78882,0.077777778,POSITIVE
78883,0.083333333,POSITIVE
78884,0.14207497,POSITIVE
78885,0.124242424,POSITIVE
78886,0.080357143,POSITIVE
78887,0.170692641,POSITIVE
78888,0.083035714,POSITIVE
78889,-0.032738095,NEGATIVE
78890,0.025,POSITIVE
78891,-0.013090533,NEGATIVE
78892,0.166666667,POSITIVE
78893,0.065714286,POSITIVE
78894,0.039285714,POSITIVE
78895,0.083333333,POSITIVE
78896,-0.3,NEGATIVE
78897,0.167765643,POSITIVE
78898,0.208840445,POSITIVE
78899,0.08031994,POSITIVE
78900,-0.042857143,NEGATIVE
78901,0.019675926,POSITIVE
78902,0.146785714,POSITIVE
78903,-0.03125,NEGATIVE
78904,0.176190476,POSITIVE
78905,0.159722222,POSITIVE
78906,0.028451178,POSITIVE
78907,0.223285714,POSITIVE
78908,0.057692308,POSITIVE
78909,-0.155681818,NEGATIVE
78910,-0.125,NEGATIVE
78911,0.156666667,POSITIVE
78912,0.276666667,POSITIVE
78913,0.091836735,POSITIVE
78914,0.228571429,POSITIVE
78915,-0.002083333,NEGATIVE
78916,0.170952381,POSITIVE
78917,0.034285714,POSITIVE
78918,0.1,POSITIVE
78919,0.055,POSITIVE
78920,0.057904762,POSITIVE
78921,0.210714286,POSITIVE
78922,0.147115385,POSITIVE
78923,0.030844156,POSITIVE
78924,0.015925926,POSITIVE
78925,0.040151515,POSITIVE
78926,-0.034285714,NEGATIVE
78927,0.164508929,POSITIVE
78928,-0.083333333,NEGATIVE
78929,0.089915966,POSITIVE
78930,-0.066666667,NEGATIVE
78931,0.266666667,POSITIVE
78932,-0.00047619,NEGATIVE
78933,0.148333333,POSITIVE
78934,0.077272727,POSITIVE
78935,0.065306122,POSITIVE
78936,0.033333333,POSITIVE
78937,0.215277778,POSITIVE
78938,0.063337054,POSITIVE
78939,0.064285714,POSITIVE
78940,0.058333333,POSITIVE
78941,0.020297619,POSITIVE
78942,0.142735043,POSITIVE
78943,-0.1,NEGATIVE
78944,0.009848485,POSITIVE
78945,0.076410256,POSITIVE
78946,0.164318182,POSITIVE
78947,0.2225,POSITIVE
78948,0.036177249,POSITIVE
78949,0.112121212,POSITIVE
78950,0.080573593,POSITIVE
78951,0.127261905,POSITIVE
78952,0.059343434,POSITIVE
78953,0.1125,POSITIVE
78954,0.275,POSITIVE
78955,0.114800717,POSITIVE
78956,-0.03,NEGATIVE
78957,0.109090909,POSITIVE
78958,-0.041666667,NEGATIVE
78959,0.089935065,POSITIVE
78960,-0.03125,NEGATIVE
78961,0.094444444,POSITIVE
78962,0.3,POSITIVE
78963,0.033333333,POSITIVE
78964,-0.05,NEGATIVE
78965,0.058974359,POSITIVE
78966,0,NEUTRAL
78967,0.139488636,POSITIVE
78968,-0.005769231,NEGATIVE
78969,0.138690476,POSITIVE
78970,0.0875,POSITIVE
78971,-0.166666667,NEGATIVE
78972,0.048478836,POSITIVE
78973,0.180729167,POSITIVE
78974,0,NEUTRAL
78975,0.114786967,POSITIVE
78976,0.183730159,POSITIVE
78977,0.049433107,POSITIVE
78978,0.2,POSITIVE
78979,0.001190476,POSITIVE
78980,0.086047619,POSITIVE
78981,0.056336088,POSITIVE
78982,0.123316498,POSITIVE
78983,0.03863354,POSITIVE
78984,0.08961039,POSITIVE
78985,-0.124621212,NEGATIVE
78986,0.10625,POSITIVE
78987,0,NEUTRAL
78988,0.147420635,POSITIVE
78989,0.134615385,POSITIVE
78990,0.213636364,POSITIVE
78991,0.101763769,POSITIVE
78992,-0.124509804,NEGATIVE
78993,-0.088085399,NEGATIVE
78994,0.044669913,POSITIVE
78995,0.001339286,POSITIVE
78996,0.018354978,POSITIVE
78997,0.100919913,POSITIVE
78998,0.105236364,POSITIVE
78999,0.125,POSITIVE
79000,0.055519481,POSITIVE
79001,0.010497835,POSITIVE
79002,0.077622378,POSITIVE
79003,0.127454545,POSITIVE
79004,-0.029761905,NEGATIVE
79005,0.020941558,POSITIVE
79006,0.054166667,POSITIVE
79007,0.094117647,POSITIVE
79008,0.124793388,POSITIVE
79009,0.162142857,POSITIVE
79010,0.208035714,POSITIVE
79011,0.086939776,POSITIVE
79012,0.319047619,POSITIVE
79013,0.016666667,POSITIVE
79014,0.180595238,POSITIVE
79015,0.385185185,POSITIVE
79016,0.113149351,POSITIVE
79017,0.178787879,POSITIVE
79018,0.0452331,POSITIVE
79019,0.178571429,POSITIVE
79020,-0.133333333,NEGATIVE
79021,0.206926407,POSITIVE
79022,0.074155844,POSITIVE
79023,0.162563025,POSITIVE
79024,0.05,POSITIVE
79025,0.131818182,POSITIVE
79026,-0.033333333,NEGATIVE
79027,0.030434783,POSITIVE
79028,0.032285714,POSITIVE
79029,0.021376812,POSITIVE
79030,0.163585434,POSITIVE
79031,0.083333333,POSITIVE
79032,0.017478355,POSITIVE
79033,0.106944444,POSITIVE
79034,0.070833333,POSITIVE
79035,0.1375,POSITIVE
79036,0.045,POSITIVE
79037,0.05625,POSITIVE
79038,0.076790634,POSITIVE
79039,-0.011038961,NEGATIVE
79040,0.175085034,POSITIVE
79041,0.190929705,POSITIVE
79042,-0.12797619,NEGATIVE
79043,0,NEUTRAL
79044,0.056024845,POSITIVE
79045,0.228888889,POSITIVE
79046,0.163562574,POSITIVE
79047,0.207619048,POSITIVE
79048,0.346825397,POSITIVE
79049,0.157743015,POSITIVE
79050,0.044252044,POSITIVE
79051,-0.024732143,NEGATIVE
79052,0.162380952,POSITIVE
79053,0.214285714,POSITIVE
79054,0.010238095,POSITIVE
79055,0.060416667,POSITIVE
79056,0.081818182,POSITIVE
79057,0.11007326,POSITIVE
79058,0.214285714,POSITIVE
79059,0.086607143,POSITIVE
79060,0.205,POSITIVE
79061,-0.033333333,NEGATIVE
79062,-0.0625,NEGATIVE
79063,-0.078877005,NEGATIVE
79064,0.015064103,POSITIVE
79065,0.046403061,POSITIVE
79066,0.041421569,POSITIVE
79067,0.053781513,POSITIVE
79068,-0.011111111,NEGATIVE
79069,-0.084722222,NEGATIVE
79070,0.055194805,POSITIVE
79071,0.046938776,POSITIVE
79072,0.142857143,POSITIVE
79073,0.195833333,POSITIVE
79074,0.095,POSITIVE
79075,0.096466769,POSITIVE
79076,-0.2,NEGATIVE
79077,0.103809524,POSITIVE
79078,0.01577381,POSITIVE
79079,-0.016666667,NEGATIVE
79080,-0.281904762,NEGATIVE
79081,0.139935065,POSITIVE
79082,0.075,POSITIVE
79083,-0.103914141,NEGATIVE
79084,0.266666667,POSITIVE
79085,0.09,POSITIVE
79086,0.064285714,POSITIVE
79087,0.115151515,POSITIVE
79088,-0.029444444,NEGATIVE
79089,0.101607143,POSITIVE
79090,0.081818182,POSITIVE
79091,0.015289256,POSITIVE
79092,-0.092857143,NEGATIVE
79093,0.033333333,POSITIVE
79094,0.095833333,POSITIVE
79095,0.187037037,POSITIVE
79096,0.1,POSITIVE
79097,0.082574405,POSITIVE
79098,0.122159091,POSITIVE
79099,0.016205534,POSITIVE
79100,0.029166667,POSITIVE
79101,0.227272727,POSITIVE
79102,-0.080833333,NEGATIVE
79103,-0.2,NEGATIVE
79104,0.089791667,POSITIVE
79105,0.19,POSITIVE
79106,0.177083333,POSITIVE
79107,0.106802721,POSITIVE
79108,0.407272727,POSITIVE
79109,0,NEUTRAL
79110,0.283333333,POSITIVE
79111,-0.016666667,NEGATIVE
79112,0.187755102,POSITIVE
79113,0.104130952,POSITIVE
79114,0.119480519,POSITIVE
79115,0.014285714,POSITIVE
79116,0.1146875,POSITIVE
79117,0.038095238,POSITIVE
79118,0.112083333,POSITIVE
79119,0.083333333,POSITIVE
79120,0.002217023,POSITIVE
79121,0.07811943,POSITIVE
79122,-0.25,NEGATIVE
79123,0.114718615,POSITIVE
79124,0.205,POSITIVE
79125,0.122047001,POSITIVE
79126,0,NEUTRAL
79127,0.225793651,POSITIVE
79128,0.082380952,POSITIVE
79129,0.034636364,POSITIVE
79130,0.073611111,POSITIVE
79131,-0.017980769,NEGATIVE
79132,0.109333333,POSITIVE
79133,-0.035833333,NEGATIVE
79134,0.19172619,POSITIVE
79135,0.045952381,POSITIVE
79136,0.1025,POSITIVE
79137,0.085714286,POSITIVE
79138,0.071428571,POSITIVE
79139,0.1203125,POSITIVE
79140,0.108333333,POSITIVE
79141,0.094880952,POSITIVE
79142,0.000833333,POSITIVE
79143,0.202272727,POSITIVE
79144,0.072222222,POSITIVE
79145,-0.085714286,NEGATIVE
79146,-0.026242424,NEGATIVE
79147,0.040479039,POSITIVE
79148,-0.045588235,NEGATIVE
79149,0.203571429,POSITIVE
79150,0.05016835,POSITIVE
79151,0.00234375,POSITIVE
79152,0.168888889,POSITIVE
79153,0.022857143,POSITIVE
79154,0.249134199,POSITIVE
79155,0.193265993,POSITIVE
79156,0.071190476,POSITIVE
79157,0.04915739,POSITIVE
79158,-0.05,NEGATIVE
79159,0.051677489,POSITIVE
79160,0.165454545,POSITIVE
79161,0.029370629,POSITIVE
79162,0,NEUTRAL
79163,0.065800866,POSITIVE
79164,-0.071428571,NEGATIVE
79165,-0.066,NEGATIVE
79166,-0.327564103,NEGATIVE
79167,0.016666667,POSITIVE
79168,0.066666667,POSITIVE
79169,0.200255102,POSITIVE
79170,-0.042857143,NEGATIVE
79171,-0.025,NEGATIVE
79172,-0.014817001,NEGATIVE
79173,-0.032575758,NEGATIVE
79174,0.11533189,POSITIVE
79175,0.255194805,POSITIVE
79176,-0.133333333,NEGATIVE
79177,0.005714286,POSITIVE
79178,0.063636364,POSITIVE
79179,0.008928571,POSITIVE
79180,0.200902256,POSITIVE
79181,0.235714286,POSITIVE
79182,0.070454545,POSITIVE
79183,0.179279811,POSITIVE
79184,0.162289562,POSITIVE
79185,0.076158645,POSITIVE
79186,0.062222222,POSITIVE
79187,0.175730519,POSITIVE
79188,0.201222222,POSITIVE
79189,0.0875,POSITIVE
79190,0.25,POSITIVE
79191,0.026041667,POSITIVE
79192,0.024085213,POSITIVE
79193,-0.053571429,NEGATIVE
79194,0.0515625,POSITIVE
79195,-0.014583333,NEGATIVE
79196,0.131770833,POSITIVE
79197,-0.033333333,NEGATIVE
79198,0.159090909,POSITIVE
79199,0.07537415,POSITIVE
79200,0.052840909,POSITIVE
79201,0.09140625,POSITIVE
79202,0.296590909,POSITIVE
79203,-0.043019481,NEGATIVE
79204,0.142207792,POSITIVE
79205,0.135984848,POSITIVE
79206,0.01875,POSITIVE
79207,0.135277778,POSITIVE
79208,0.142307692,POSITIVE
79209,0.25,POSITIVE
79210,-0.052106227,NEGATIVE
79211,-0.029004329,NEGATIVE
79212,0.145493197,POSITIVE
79213,-0.133333333,NEGATIVE
79214,0.136441799,POSITIVE
79215,0.192857143,POSITIVE
79216,0.046753247,POSITIVE
79217,-0.1,NEGATIVE
79218,0.14788961,POSITIVE
79219,0.307575758,POSITIVE
79220,0.12593254,POSITIVE
79221,0.010416667,POSITIVE
79222,-0.01547619,NEGATIVE
79223,0.067857143,POSITIVE
79224,0.069030303,POSITIVE
79225,0.071506494,POSITIVE
79226,0.1875,POSITIVE
79227,0.160714286,POSITIVE
79228,0.14,POSITIVE
79229,0.053095238,POSITIVE
79230,-0.5,NEGATIVE
79231,0.186951144,POSITIVE
79232,0.07037037,POSITIVE
79233,0.103947368,POSITIVE
79234,-0.054464286,NEGATIVE
79235,0.118518519,POSITIVE
79236,0,NEUTRAL
79237,0.040714286,POSITIVE
79238,0.106818182,POSITIVE
79239,0.107113095,POSITIVE
79240,0.171428571,POSITIVE
79241,0.044642857,POSITIVE
79242,0,NEUTRAL
79243,0.065306122,POSITIVE
79244,-0.2125,NEGATIVE
79245,0.123809524,POSITIVE
79246,0.144104308,POSITIVE
79247,0.0125,POSITIVE
79248,0.152380952,POSITIVE
79249,0.107142857,POSITIVE
79250,0,NEUTRAL
79251,0.140814394,POSITIVE
79252,0.441666667,POSITIVE
79253,0.025,POSITIVE
79254,0.238888889,POSITIVE
79255,0.144444444,POSITIVE
79256,0,NEUTRAL
79257,0.01047619,POSITIVE
79258,0.18015873,POSITIVE
79259,0.175,POSITIVE
79260,0.052748918,POSITIVE
79261,-0.013095238,NEGATIVE
79262,0.15,POSITIVE
79263,0.15,POSITIVE
79264,0.247272727,POSITIVE
79265,0.117083333,POSITIVE
79266,0.077272727,POSITIVE
79267,-0.091666667,NEGATIVE
79268,0.074561404,POSITIVE
79269,-0.058333333,NEGATIVE
79270,0.114679089,POSITIVE
79271,0.166017316,POSITIVE
79272,0.018690476,POSITIVE
79273,0.061549784,POSITIVE
79274,0.064285714,POSITIVE
79275,0.103769841,POSITIVE
79276,0.099249084,POSITIVE
79277,0.078571429,POSITIVE
79278,0.0921875,POSITIVE
79279,0.1,POSITIVE
79280,0.0296875,POSITIVE
79281,0.142045455,POSITIVE
79282,-0.051464646,NEGATIVE
79283,0.097222222,POSITIVE
79284,0.025,POSITIVE
79285,0.05,POSITIVE
79286,0.088888889,POSITIVE
79287,-0.011904762,NEGATIVE
79288,-0.005555556,NEGATIVE
79289,0.052616224,POSITIVE
79290,0.069817927,POSITIVE
79291,0.005107143,POSITIVE
79292,0.15,POSITIVE
79293,0.320833333,POSITIVE
79294,0.109857143,POSITIVE
79295,0.0625,POSITIVE
79296,0.03125,POSITIVE
79297,-0.01462585,NEGATIVE
79298,0.085963203,POSITIVE
79299,-0.1325,NEGATIVE
79300,0.027083333,POSITIVE
79301,0.038015873,POSITIVE
79302,-0.011904762,NEGATIVE
79303,-0.041666667,NEGATIVE
79304,0.194487179,POSITIVE
79305,0.092045455,POSITIVE
79306,0.02447479,POSITIVE
79307,-0.052,NEGATIVE
79308,0.020454545,POSITIVE
79309,-0.053571429,NEGATIVE
79310,0,NEUTRAL
79311,0.116666667,POSITIVE
79312,0.016666667,POSITIVE
79313,0.16409632,POSITIVE
79314,0.329166667,POSITIVE
79315,0.08,POSITIVE
79316,0.150579323,POSITIVE
79317,0.232777778,POSITIVE
79318,0.038265306,POSITIVE
79319,0.046875,POSITIVE
79320,0.005555556,POSITIVE
79321,0.1125,POSITIVE
79322,0.101388889,POSITIVE
79323,-0.010204082,NEGATIVE
79324,0.245238095,POSITIVE
79325,0.1,POSITIVE
79326,0.169047619,POSITIVE
79327,-0.130681818,NEGATIVE
79328,0.006098901,POSITIVE
79329,0,NEUTRAL
79330,0.10952381,POSITIVE
79331,0.073939394,POSITIVE
79332,0.113095238,POSITIVE
79333,0.058333333,POSITIVE
79334,0.2,POSITIVE
79335,0.003205128,POSITIVE
79336,-0.001825397,NEGATIVE
79337,0.056904762,POSITIVE
79338,0.133365164,POSITIVE
79339,0.107142857,POSITIVE
79340,0.1553125,POSITIVE
79341,0.045075758,POSITIVE
79342,0.181750842,POSITIVE
79343,0.019886364,POSITIVE
79344,0.120833333,POSITIVE
79345,0.142699725,POSITIVE
79346,0.145833333,POSITIVE
79347,0.170833333,POSITIVE
79348,0.028598485,POSITIVE
79349,-0.045409982,NEGATIVE
79350,0.05,POSITIVE
79351,0.182993197,POSITIVE
79352,0.10294237,POSITIVE
79353,0.121879509,POSITIVE
79354,0,NEUTRAL
79355,0.063984848,POSITIVE
79356,-0.055,NEGATIVE
79357,0.054414683,POSITIVE
79358,0,NEUTRAL
79359,0.433333333,POSITIVE
79360,0.202888889,POSITIVE
79361,-0.06,NEGATIVE
79362,0.05,POSITIVE
79363,0.0359375,POSITIVE
79364,0.178005501,POSITIVE
79365,0.159095238,POSITIVE
79366,0.114685315,POSITIVE
79367,0.024743717,POSITIVE
79368,0.07267316,POSITIVE
79369,-0.070119048,NEGATIVE
79370,0.019480519,POSITIVE
79371,0.13755102,POSITIVE
79372,0.1125,POSITIVE
79373,0.166666667,POSITIVE
79374,0.037878788,POSITIVE
79375,0.049793388,POSITIVE
79376,0.034227737,POSITIVE
79377,0.128571429,POSITIVE
79378,0.094824134,POSITIVE
79379,-0.052727273,NEGATIVE
79380,0.02,POSITIVE
79381,0.136134454,POSITIVE
79382,-0.080434783,NEGATIVE
79383,0.080248918,POSITIVE
79384,0.065608466,POSITIVE
79385,0.028835979,POSITIVE
79386,0.176699134,POSITIVE
79387,-0.183928571,NEGATIVE
79388,0.119469697,POSITIVE
79389,0.029166667,POSITIVE
79390,0.08,POSITIVE
79391,-0.133333333,NEGATIVE
79392,-0.041233766,NEGATIVE
79393,0.3,POSITIVE
79394,0.271666667,POSITIVE
79395,0.4,POSITIVE
79396,0.13,POSITIVE
79397,-0.060714286,NEGATIVE
79398,0.2,POSITIVE
79399,0.063798701,POSITIVE
79400,0.067911255,POSITIVE
79401,0.145757576,POSITIVE
79402,0.014814815,POSITIVE
79403,-0.08,NEGATIVE
79404,0.077569444,POSITIVE
79405,0.197727273,POSITIVE
79406,0.030416667,POSITIVE
79407,0.102689594,POSITIVE
79408,0.058333333,POSITIVE
79409,0.316071429,POSITIVE
79410,0.084213251,POSITIVE
79411,0.041666667,POSITIVE
79412,0.060119048,POSITIVE
79413,-0.009727633,NEGATIVE
79414,-0.001071429,NEGATIVE
79415,0.1,POSITIVE
79416,0.177083333,POSITIVE
79417,0.197916667,POSITIVE
79418,0.016666667,POSITIVE
79419,0.090542328,POSITIVE
79420,0.096656217,POSITIVE
79421,0.026515152,POSITIVE
79422,0.145075758,POSITIVE
79423,0.07,POSITIVE
79424,-0.018333333,NEGATIVE
79425,0.005952381,POSITIVE
79426,0.089979798,POSITIVE
79427,0.014473684,POSITIVE
79428,0.177222222,POSITIVE
79429,0.012708125,POSITIVE
79430,0.079437229,POSITIVE
79431,0.243181818,POSITIVE
79432,0.028671329,POSITIVE
79433,0.073363095,POSITIVE
79434,0.4,POSITIVE
79435,-0.070833333,NEGATIVE
79436,-0.018792517,NEGATIVE
79437,0.054545455,POSITIVE
79438,0.145791667,POSITIVE
79439,0.038095238,POSITIVE
79440,0.109842119,POSITIVE
79441,0.136507937,POSITIVE
79442,0.093333333,POSITIVE
79443,-0.025,NEGATIVE
79444,0.150984848,POSITIVE
79445,0.063535354,POSITIVE
79446,-0.130833333,NEGATIVE
79447,0,NEUTRAL
79448,0.201833333,POSITIVE
79449,-0.006071429,NEGATIVE
79450,0.058333333,POSITIVE
79451,0.053720238,POSITIVE
79452,-0.165909091,NEGATIVE
79453,0.160416667,POSITIVE
79454,0.198958333,POSITIVE
79455,0.060874126,POSITIVE
79456,0.203333333,POSITIVE
79457,0.177666667,POSITIVE
79458,0.110119048,POSITIVE
79459,0.059814815,POSITIVE
79460,0.225,POSITIVE
79461,0.051960784,POSITIVE
79462,0.113888889,POSITIVE
79463,-0.052083333,NEGATIVE
79464,0.072330827,POSITIVE
79465,0.107142857,POSITIVE
79466,-0.019444444,NEGATIVE
79467,0.266145833,POSITIVE
79468,0.0625,POSITIVE
79469,0.029935516,POSITIVE
79470,0.103888889,POSITIVE
79471,0.167857143,POSITIVE
79472,0.151923077,POSITIVE
79473,0.094230769,POSITIVE
79474,0.184188312,POSITIVE
79475,0.143686869,POSITIVE
79476,0.121491228,POSITIVE
79477,0.070562771,POSITIVE
79478,0.125925926,POSITIVE
79479,0.047619048,POSITIVE
79480,0.12585034,POSITIVE
79481,0.22521645,POSITIVE
79482,0.162962963,POSITIVE
79483,0.021486175,POSITIVE
79484,0.090384615,POSITIVE
79485,0.04,POSITIVE
79486,0.027509158,POSITIVE
79487,0.089979339,POSITIVE
79488,0.279615385,POSITIVE
