in__blobs_00.pdf_id,out__sentiment01.score,out__sentiment01.label,out__sentiment01.pdf_id
93293,0.00125,POSITIVE,93293
93294,0.022222222,POSITIVE,93294
93295,0.195,POSITIVE,93295
93296,0.118455229,POSITIVE,93296
93297,0.097566138,POSITIVE,93297
93298,0.070666667,POSITIVE,93298
93299,0.078095238,POSITIVE,93299
93300,0.113211382,POSITIVE,93300
93301,-0.016238095,NEGATIVE,93301
93302,0.037177033,POSITIVE,93302
93303,0.332589286,POSITIVE,93303
93304,0.180454545,POSITIVE,93304
93305,0.064722222,POSITIVE,93305
93306,0.2,POSITIVE,93306
93307,0.062878788,POSITIVE,93307
93308,0.067888889,POSITIVE,93308
93309,0.022859848,POSITIVE,93309
93310,0.043650794,POSITIVE,93310
93311,0.15292517,POSITIVE,93311
93312,0.075324675,POSITIVE,93312
93313,0.110119048,POSITIVE,93313
93314,0.040178571,POSITIVE,93314
93315,0.071933622,POSITIVE,93315
93316,0.028664021,POSITIVE,93316
93317,0.006597222,POSITIVE,93317
93318,0.158333333,POSITIVE,93318
93319,-0.013809524,NEGATIVE,93319
93320,0.130052083,POSITIVE,93320
93321,0.145454545,POSITIVE,93321
93322,0.064880952,POSITIVE,93322
93323,0.123424242,POSITIVE,93323
93324,0.106666667,POSITIVE,93324
93325,0.081845238,POSITIVE,93325
93326,0.255989583,POSITIVE,93326
93327,0.018367347,POSITIVE,93327
93328,0.007575758,POSITIVE,93328
93329,0.167399267,POSITIVE,93329
93330,0.121011704,POSITIVE,93330
93331,0.223333333,POSITIVE,93331
93332,0.034090909,POSITIVE,93332
93333,0.079365079,POSITIVE,93333
93334,0.009207459,POSITIVE,93334
93335,0.109745179,POSITIVE,93335
93336,0.213541667,POSITIVE,93336
93337,0.103703704,POSITIVE,93337
93338,0.131481481,POSITIVE,93338
93339,0.049695767,POSITIVE,93339
93340,0.216541353,POSITIVE,93340
93341,0.156018519,POSITIVE,93341
93342,-0.002480159,NEGATIVE,93342
93343,0.147916667,POSITIVE,93343
93344,-9.92E-05,NEGATIVE,93344
93345,0.046212121,POSITIVE,93345
93346,0.119270833,POSITIVE,93346
93347,0.258333333,POSITIVE,93347
93348,0.003333333,POSITIVE,93348
93349,0.214285714,POSITIVE,93349
93350,0.050961538,POSITIVE,93350
93351,-0.043030303,NEGATIVE,93351
93352,0.13447619,POSITIVE,93352
93353,-0.022222222,NEGATIVE,93353
93354,0.076190476,POSITIVE,93354
93355,0.034375,POSITIVE,93355
93356,-0.248579545,NEGATIVE,93356
93357,0.000520833,POSITIVE,93357
93358,-0.166666667,NEGATIVE,93358
93359,0.203125,POSITIVE,93359
93360,0.073333333,POSITIVE,93360
93361,0.12,POSITIVE,93361
93362,0.102888889,POSITIVE,93362
93363,-0.071875,NEGATIVE,93363
93364,0.181695527,POSITIVE,93364
93365,0.277056277,POSITIVE,93365
93366,0.088694639,POSITIVE,93366
93367,0.13422619,POSITIVE,93367
93368,0.173941799,POSITIVE,93368
93369,-0.015151515,NEGATIVE,93369
93370,-0.05,NEGATIVE,93370
93371,0.080769231,POSITIVE,93371
93372,0.159772727,POSITIVE,93372
93373,0.041798942,POSITIVE,93373
93374,0.095061728,POSITIVE,93374
93375,0.304924242,POSITIVE,93375
93376,0.152233766,POSITIVE,93376
93377,0.25,POSITIVE,93377
93378,0.04469697,POSITIVE,93378
93379,0.090800866,POSITIVE,93379
93380,0.5,POSITIVE,93380
93381,0.141714286,POSITIVE,93381
93382,0.224074074,POSITIVE,93382
93383,0.093344156,POSITIVE,93383
93384,0.173412698,POSITIVE,93384
93385,-0.140561224,NEGATIVE,93385
93386,0.0575,POSITIVE,93386
93387,-0.031997354,NEGATIVE,93387
93388,0.179166667,POSITIVE,93388
93389,0,NEUTRAL,93389
93390,0.123763955,POSITIVE,93390
93391,0.128074866,POSITIVE,93391
93392,0.073916667,POSITIVE,93392
93393,0.068181818,POSITIVE,93393
93394,-0.087142857,NEGATIVE,93394
93395,0.068055556,POSITIVE,93395
93396,0,NEUTRAL,93396
93397,0.04739229,POSITIVE,93397
93398,0.075198413,POSITIVE,93398
93399,0.022727273,POSITIVE,93399
93400,0.074350649,POSITIVE,93400
93401,0.152472527,POSITIVE,93401
93402,0.038355655,POSITIVE,93402
93403,0.074242424,POSITIVE,93403
93404,0.005789474,POSITIVE,93404
93405,0.068253968,POSITIVE,93405
93406,-0.058928571,NEGATIVE,93406
93407,-0.029464286,NEGATIVE,93407
93408,0.235714286,POSITIVE,93408
93409,0.046136364,POSITIVE,93409
93410,0,NEUTRAL,93410
93411,-0.045833333,NEGATIVE,93411
93412,0.05625,POSITIVE,93412
93413,0.161183261,POSITIVE,93413
93414,0.098988095,POSITIVE,93414
93415,0.132215007,POSITIVE,93415
93416,0.186363636,POSITIVE,93416
93417,-0.040714286,NEGATIVE,93417
93418,0.666666667,POSITIVE,93418
93419,0.147402597,POSITIVE,93419
93420,0.055555556,POSITIVE,93420
93421,0.001893939,POSITIVE,93421
93422,-0.022727273,NEGATIVE,93422
93423,0.134035813,POSITIVE,93423
93424,0.04,POSITIVE,93424
93425,-0.074702381,NEGATIVE,93425
93426,0.0203125,POSITIVE,93426
93427,0.050223214,POSITIVE,93427
93428,0.109090909,POSITIVE,93428
93429,-0.125,NEGATIVE,93429
93430,-0.068030303,NEGATIVE,93430
93431,-0.020089286,NEGATIVE,93431
93432,0.033270202,POSITIVE,93432
93433,0.069480519,POSITIVE,93433
93434,0.028401361,POSITIVE,93434
93435,-0.170833333,NEGATIVE,93435
93436,0.1434573,POSITIVE,93436
93437,0.178787879,POSITIVE,93437
93438,0.4,POSITIVE,93438
93439,0.213888889,POSITIVE,93439
93440,-0.082575758,NEGATIVE,93440
93441,0.202314815,POSITIVE,93441
93442,0.003472222,POSITIVE,93442
93443,0.072756789,POSITIVE,93443
93444,0.098333333,POSITIVE,93444
93445,0.029761905,POSITIVE,93445
93446,0.071153846,POSITIVE,93446
93447,0.143493761,POSITIVE,93447
93448,0.143076923,POSITIVE,93448
93449,-0.03008658,NEGATIVE,93449
93450,0.153787879,POSITIVE,93450
93451,0.038134593,POSITIVE,93451
93452,0.075555556,POSITIVE,93452
93453,0.255952381,POSITIVE,93453
93454,0,NEUTRAL,93454
93455,0.006746032,POSITIVE,93455
93456,0.116666667,POSITIVE,93456
93457,-0.032051282,NEGATIVE,93457
93458,0.094047619,POSITIVE,93458
93459,0.035181704,POSITIVE,93459
93460,-0.083080808,NEGATIVE,93460
93461,0.036259921,POSITIVE,93461
93462,0.245,POSITIVE,93462
93463,0.027116402,POSITIVE,93463
93464,0.130952381,POSITIVE,93464
93465,0.002888889,POSITIVE,93465
93466,0.184777778,POSITIVE,93466
93467,0.021851852,POSITIVE,93467
93468,0.126785714,POSITIVE,93468
93469,0.214285714,POSITIVE,93469
93470,0.1125,POSITIVE,93470
93471,0.088589744,POSITIVE,93471
93472,0.121428571,POSITIVE,93472
93473,0.055,POSITIVE,93473
93474,0.260625,POSITIVE,93474
93475,0.128333333,POSITIVE,93475
93476,0.084166667,POSITIVE,93476
93477,0.17594697,POSITIVE,93477
93478,0.07042735,POSITIVE,93478
93479,0.030952381,POSITIVE,93479
93480,0,NEUTRAL,93480
93481,0.14375,POSITIVE,93481
93482,-0.160714286,NEGATIVE,93482
93483,0.166666667,POSITIVE,93483
93484,0.106222944,POSITIVE,93484
93485,0.1,POSITIVE,93485
93486,0.081305704,POSITIVE,93486
93487,0.05297619,POSITIVE,93487
93488,0,NEUTRAL,93488
93489,0.192226891,POSITIVE,93489
93490,0.040909091,POSITIVE,93490
93491,0.089813312,POSITIVE,93491
93492,0.089348371,POSITIVE,93492
93493,0.091612554,POSITIVE,93493
93494,0.031960227,POSITIVE,93494
93495,0.258333333,POSITIVE,93495
93496,0.154928571,POSITIVE,93496
93497,-0.105555556,NEGATIVE,93497
93498,0.047058824,POSITIVE,93498
93499,0.226666667,POSITIVE,93499
93500,0.063299663,POSITIVE,93500
93501,0.15625,POSITIVE,93501
93502,0.159627525,POSITIVE,93502
93503,-0.026041667,NEGATIVE,93503
93504,0.038823529,POSITIVE,93504
93505,0,NEUTRAL,93505
93506,0.147321429,POSITIVE,93506
93507,0,NEUTRAL,93507
93508,0.141994434,POSITIVE,93508
93509,0.130555556,POSITIVE,93509
93510,0.123733274,POSITIVE,93510
93511,0.094551282,POSITIVE,93511
93512,0.041666667,POSITIVE,93512
93513,0.16181257,POSITIVE,93513
93514,0.044444444,POSITIVE,93514
93515,0.135,POSITIVE,93515
93516,0.106803977,POSITIVE,93516
93517,0.091995074,POSITIVE,93517
93518,0.136422668,POSITIVE,93518
93519,0.098863636,POSITIVE,93519
93520,0.296428571,POSITIVE,93520
93521,0.125,POSITIVE,93521
93522,0.032552973,POSITIVE,93522
93523,0.033617424,POSITIVE,93523
93524,0.154122024,POSITIVE,93524
93525,0.112396694,POSITIVE,93525
93526,0.013181818,POSITIVE,93526
93527,0.316666667,POSITIVE,93527
93528,-0.002111111,NEGATIVE,93528
93529,0.1875,POSITIVE,93529
93530,0.2375,POSITIVE,93530
93531,0.076084711,POSITIVE,93531
93532,0.006725417,POSITIVE,93532
93533,-0.030833333,NEGATIVE,93533
93534,0.236694678,POSITIVE,93534
93535,0.0125,POSITIVE,93535
93536,0.255897436,POSITIVE,93536
93537,0.166666667,POSITIVE,93537
93538,0.082727273,POSITIVE,93538
93539,0.131818182,POSITIVE,93539
93540,0.057235622,POSITIVE,93540
93541,0.175,POSITIVE,93541
93542,0.093611111,POSITIVE,93542
93543,-0.054545455,NEGATIVE,93543
93544,0.157575758,POSITIVE,93544
93545,0.227763975,POSITIVE,93545
93546,0.061111111,POSITIVE,93546
93547,0.2375,POSITIVE,93547
93548,0.008120748,POSITIVE,93548
93549,0.123278237,POSITIVE,93549
93550,0.035521886,POSITIVE,93550
93551,0.05,POSITIVE,93551
93552,0.073838384,POSITIVE,93552
93553,0.11875,POSITIVE,93553
93554,-0.051984127,NEGATIVE,93554
93555,-0.133333333,NEGATIVE,93555
93556,0.094981061,POSITIVE,93556
93557,0.028888889,POSITIVE,93557
93558,0.023333333,POSITIVE,93558
93559,0.116666667,POSITIVE,93559
93560,0.183333333,POSITIVE,93560
93561,-0.012708333,NEGATIVE,93561
93562,0,NEUTRAL,93562
93563,0.229886364,POSITIVE,93563
93564,-0.08952381,NEGATIVE,93564
93565,0.123855906,POSITIVE,93565
93566,-0.172222222,NEGATIVE,93566
93567,0.033333333,POSITIVE,93567
93568,-0.3,NEGATIVE,93568
93569,0.20594697,POSITIVE,93569
93570,-0.025,NEGATIVE,93570
93571,0.149288806,POSITIVE,93571
93572,0.149498557,POSITIVE,93572
93573,0.133974359,POSITIVE,93573
93574,-0.108928571,NEGATIVE,93574
93575,0.029761905,POSITIVE,93575
93576,0.225,POSITIVE,93576
93577,0.0625,POSITIVE,93577
93578,0.166666667,POSITIVE,93578
93579,0.091428571,POSITIVE,93579
93580,-0.044565217,NEGATIVE,93580
93581,0.09375,POSITIVE,93581
93582,0.099761905,POSITIVE,93582
93583,-0.05,NEGATIVE,93583
93584,0.076,POSITIVE,93584
93585,0.130587121,POSITIVE,93585
93586,0.106666667,POSITIVE,93586
93587,0.016666667,POSITIVE,93587
93588,0.014935065,POSITIVE,93588
93589,0,NEUTRAL,93589
93590,0.1203125,POSITIVE,93590
93591,-0.108095238,NEGATIVE,93591
93592,0.069019608,POSITIVE,93592
93593,0.316944444,POSITIVE,93593
93594,0.049652778,POSITIVE,93594
93595,0.015056818,POSITIVE,93595
93596,0.183888889,POSITIVE,93596
93597,0.278571429,POSITIVE,93597
93598,0.171804408,POSITIVE,93598
93599,0.144285714,POSITIVE,93599
93600,0.033333333,POSITIVE,93600
93601,0.085,POSITIVE,93601
93602,0.1,POSITIVE,93602
93603,-0.02335373,NEGATIVE,93603
93604,0,NEUTRAL,93604
93605,0.065877193,POSITIVE,93605
93606,-0.110648148,NEGATIVE,93606
93607,0.56,POSITIVE,93607
93608,0.277272727,POSITIVE,93608
93609,0.308035714,POSITIVE,93609
93610,0.079166667,POSITIVE,93610
93611,0.0264,POSITIVE,93611
93612,0.117401003,POSITIVE,93612
93613,-0.12,NEGATIVE,93613
93614,-0.012980769,NEGATIVE,93614
93615,0.05,POSITIVE,93615
93616,-0.080952381,NEGATIVE,93616
93617,0,NEUTRAL,93617
93618,0.044964349,POSITIVE,93618
93619,0.043949233,POSITIVE,93619
93620,0.131868132,POSITIVE,93620
93621,0.111525974,POSITIVE,93621
93622,0.040297203,POSITIVE,93622
93623,0.226966874,POSITIVE,93623
93624,-0.099107143,NEGATIVE,93624
93625,0.10326087,POSITIVE,93625
93626,0.07491847,POSITIVE,93626
93627,0.05406746,POSITIVE,93627
93628,0.025,POSITIVE,93628
93629,-0.033598977,NEGATIVE,93629
93630,0.285714286,POSITIVE,93630
93631,0.002083333,POSITIVE,93631
93632,0.2125,POSITIVE,93632
93633,0.045,POSITIVE,93633
93634,0,NEUTRAL,93634
93635,0.194940476,POSITIVE,93635
93636,-0.126339286,NEGATIVE,93636
93637,0.149038462,POSITIVE,93637
93638,0.053333333,POSITIVE,93638
93639,0.191738095,POSITIVE,93639
93640,0.029017857,POSITIVE,93640
93641,-0.004464286,NEGATIVE,93641
93642,0.067685185,POSITIVE,93642
93643,0.029761905,POSITIVE,93643
93644,-0.001239669,NEGATIVE,93644
93645,0.162745098,POSITIVE,93645
93646,0.07950938,POSITIVE,93646
93647,0.05797619,POSITIVE,93647
93648,-0.046666667,NEGATIVE,93648
93649,0.106601732,POSITIVE,93649
93650,0.05,POSITIVE,93650
93651,0.035,POSITIVE,93651
93652,0.124702381,POSITIVE,93652
93653,0.025,POSITIVE,93653
93654,0.062222222,POSITIVE,93654
93655,0.006818182,POSITIVE,93655
93656,0.055234848,POSITIVE,93656
93657,-0.002421875,NEGATIVE,93657
93658,0.105953984,POSITIVE,93658
93659,0.057867133,POSITIVE,93659
93660,0.124935065,POSITIVE,93660
93661,0.273232323,POSITIVE,93661
93662,0.057142857,POSITIVE,93662
93663,0.05625,POSITIVE,93663
93664,0.077585227,POSITIVE,93664
93665,0.3,POSITIVE,93665
93666,0.150255102,POSITIVE,93666
93667,0.122222222,POSITIVE,93667
93668,0.048272727,POSITIVE,93668
93669,0.146666667,POSITIVE,93669
93670,0.150944056,POSITIVE,93670
93671,0.043968254,POSITIVE,93671
93672,0.147979798,POSITIVE,93672
93673,0.16366843,POSITIVE,93673
93674,0.033333333,POSITIVE,93674
93675,0.211111111,POSITIVE,93675
93676,0.261111111,POSITIVE,93676
93677,0,NEUTRAL,93677
93678,0.069298246,POSITIVE,93678
93679,0.119539551,POSITIVE,93679
93680,-0.032886905,NEGATIVE,93680
93681,0.1,POSITIVE,93681
93682,-0.030275974,NEGATIVE,93682
93683,-0.142063492,NEGATIVE,93683
93684,0.181986532,POSITIVE,93684
93685,0.045707071,POSITIVE,93685
93686,0.066666667,POSITIVE,93686
93687,0.233333333,POSITIVE,93687
93688,0.023333333,POSITIVE,93688
93689,0.405555556,POSITIVE,93689
93690,0.028113553,POSITIVE,93690
93691,0.051465201,POSITIVE,93691
93692,0.024188312,POSITIVE,93692
93693,0.074074074,POSITIVE,93693
93694,0.120757576,POSITIVE,93694
93695,0.139947917,POSITIVE,93695
93696,0.13047619,POSITIVE,93696
93697,0.162373737,POSITIVE,93697
93698,0.171282051,POSITIVE,93698
93699,0.666666667,POSITIVE,93699
93700,-0.007051282,NEGATIVE,93700
93701,0.259090909,POSITIVE,93701
93702,0.0625,POSITIVE,93702
93703,0.03968254,POSITIVE,93703
93704,0.213988095,POSITIVE,93704
93705,0.214502165,POSITIVE,93705
93706,0.164377289,POSITIVE,93706
93707,0.0525,POSITIVE,93707
93708,0.126811594,POSITIVE,93708
93709,0.007275132,POSITIVE,93709
93710,0.090753968,POSITIVE,93710
93711,0.205194805,POSITIVE,93711
93712,0.05802139,POSITIVE,93712
93713,0.193939394,POSITIVE,93713
93714,0.085714286,POSITIVE,93714
93715,0.119907407,POSITIVE,93715
93716,0.066666667,POSITIVE,93716
93717,-0.053035714,NEGATIVE,93717
93718,0.067592593,POSITIVE,93718
93719,-0.070454545,NEGATIVE,93719
93720,-0.0375,NEGATIVE,93720
93721,0.21030303,POSITIVE,93721
93722,0.253571429,POSITIVE,93722
93723,0.08066416,POSITIVE,93723
93724,0.041666667,POSITIVE,93724
93725,0.098148148,POSITIVE,93725
93726,0.195892256,POSITIVE,93726
93727,0.02,POSITIVE,93727
93728,0.079,POSITIVE,93728
93729,0.113333333,POSITIVE,93729
93730,0.1,POSITIVE,93730
93731,0.28125,POSITIVE,93731
93732,0.098214286,POSITIVE,93732
93733,0.088541667,POSITIVE,93733
93734,0.118303571,POSITIVE,93734
93735,0.047272727,POSITIVE,93735
93736,0.163020833,POSITIVE,93736
93737,0.104166667,POSITIVE,93737
93738,0.068537415,POSITIVE,93738
93739,0.183116883,POSITIVE,93739
93740,0.045595238,POSITIVE,93740
93741,0.1025,POSITIVE,93741
93742,0.061742424,POSITIVE,93742
93743,0.101515152,POSITIVE,93743
93744,0.231666667,POSITIVE,93744
93745,0.140833333,POSITIVE,93745
93746,0.050518207,POSITIVE,93746
93747,0.071475279,POSITIVE,93747
93748,0.166666667,POSITIVE,93748
93749,0.186666667,POSITIVE,93749
93750,0.101785714,POSITIVE,93750
93751,0.226420455,POSITIVE,93751
93752,0.2,POSITIVE,93752
93753,0.145340909,POSITIVE,93753
93754,0.036666667,POSITIVE,93754
93755,0.171052632,POSITIVE,93755
93756,0.019844322,POSITIVE,93756
93757,0.107290553,POSITIVE,93757
93758,0.142890247,POSITIVE,93758
93759,0.05952381,POSITIVE,93759
93760,0.144444444,POSITIVE,93760
93761,0.227040816,POSITIVE,93761
93762,0.020454545,POSITIVE,93762
93763,0.084615385,POSITIVE,93763
93764,0.03125,POSITIVE,93764
93765,0.106818182,POSITIVE,93765
93766,0.129047619,POSITIVE,93766
93767,0.071203008,POSITIVE,93767
93768,0.111111111,POSITIVE,93768
93769,0.052051282,POSITIVE,93769
93770,0,NEUTRAL,93770
93771,0.064123377,POSITIVE,93771
93772,0.2385183,POSITIVE,93772
93773,0.0578125,POSITIVE,93773
93774,0.082142857,POSITIVE,93774
93775,0.147786305,POSITIVE,93775
93776,0.057219251,POSITIVE,93776
93777,0.053703704,POSITIVE,93777
93778,0.153666667,POSITIVE,93778
93779,0.282727273,POSITIVE,93779
93780,0.0125,POSITIVE,93780
93781,0,NEUTRAL,93781
93782,0.150952381,POSITIVE,93782
93783,0.262714286,POSITIVE,93783
93784,0.048148148,POSITIVE,93784
93785,0.303333333,POSITIVE,93785
93786,0.093055556,POSITIVE,93786
93787,0.083333333,POSITIVE,93787
93788,0.116666667,POSITIVE,93788
93789,0.025,POSITIVE,93789
93790,0,NEUTRAL,93790
93791,0.112731481,POSITIVE,93791
93792,0.139565826,POSITIVE,93792
93793,0.131328321,POSITIVE,93793
93794,0.002380952,POSITIVE,93794
93795,0.094021739,POSITIVE,93795
93796,0.036147186,POSITIVE,93796
93797,0.125892857,POSITIVE,93797
93798,0.169444444,POSITIVE,93798
93799,0.064814815,POSITIVE,93799
93800,0.166666667,POSITIVE,93800
93801,0.13125,POSITIVE,93801
93802,0.287337662,POSITIVE,93802
93803,0.176094276,POSITIVE,93803
93804,-5.55E-18,NEGATIVE,93804
93805,0.075,POSITIVE,93805
93806,0.01875,POSITIVE,93806
93807,0.035714286,POSITIVE,93807
93808,0.039886364,POSITIVE,93808
93809,0.0625,POSITIVE,93809
93810,0.113235294,POSITIVE,93810
93811,0.147644928,POSITIVE,93811
93812,0.085227273,POSITIVE,93812
93813,0.089123377,POSITIVE,93813
93814,0.205324074,POSITIVE,93814
93815,0.124807988,POSITIVE,93815
93816,0.151936397,POSITIVE,93816
93817,-0.013596491,NEGATIVE,93817
93818,-0.091666667,NEGATIVE,93818
93819,0.108125,POSITIVE,93819
93820,0.080606061,POSITIVE,93820
93821,-0.117142857,NEGATIVE,93821
93822,-0.063605442,NEGATIVE,93822
93823,0.06625,POSITIVE,93823
93824,0.25,POSITIVE,93824
93825,0,NEUTRAL,93825
93826,0.096833333,POSITIVE,93826
93827,0.091666667,POSITIVE,93827
93828,0.4,POSITIVE,93828
93829,0.233333333,POSITIVE,93829
93830,0.119604377,POSITIVE,93830
93831,0.173174603,POSITIVE,93831
93832,0.095800866,POSITIVE,93832
93833,0.043333333,POSITIVE,93833
93834,0.125162338,POSITIVE,93834
93835,0.211111111,POSITIVE,93835
93836,0.063616071,POSITIVE,93836
93837,0.204166667,POSITIVE,93837
93838,-0.023958333,NEGATIVE,93838
93839,-0.00125,NEGATIVE,93839
93840,0.05,POSITIVE,93840
93841,0.116666667,POSITIVE,93841
93842,0,NEUTRAL,93842
93843,-0.048484848,NEGATIVE,93843
93844,0.031666667,POSITIVE,93844
93845,0.159491979,POSITIVE,93845
93846,0.205555556,POSITIVE,93846
93847,-0.016632653,NEGATIVE,93847
93848,0.056,POSITIVE,93848
93849,0.071768707,POSITIVE,93849
93850,0.094354839,POSITIVE,93850
93851,0.216402116,POSITIVE,93851
93852,0.132692308,POSITIVE,93852
93853,0.002715466,POSITIVE,93853
93854,0.094171627,POSITIVE,93854
93855,0.15,POSITIVE,93855
93856,0.089285714,POSITIVE,93856
93857,0.088067488,POSITIVE,93857
93858,0.06,POSITIVE,93858
93859,0.108192641,POSITIVE,93859
93860,0.052272727,POSITIVE,93860
93861,0.128991597,POSITIVE,93861
93862,0.122916667,POSITIVE,93862
93863,0.0497114,POSITIVE,93863
93864,0.14375,POSITIVE,93864
93865,0.042160738,POSITIVE,93865
93866,-0.145790043,NEGATIVE,93866
93867,0.11016543,POSITIVE,93867
93868,0.090008783,POSITIVE,93868
93869,0.102910053,POSITIVE,93869
93870,-0.03375,NEGATIVE,93870
93871,-0.036111111,NEGATIVE,93871
93872,0.010964912,POSITIVE,93872
93873,0.028184365,POSITIVE,93873
93874,0.065692641,POSITIVE,93874
93875,0.046428571,POSITIVE,93875
93876,-0.049537037,NEGATIVE,93876
93877,0.081960784,POSITIVE,93877
93878,-0.133673469,NEGATIVE,93878
93879,0.197979798,POSITIVE,93879
93880,0.268333333,POSITIVE,93880
93881,-0.042575758,NEGATIVE,93881
93882,0.052857143,POSITIVE,93882
93883,0.016666667,POSITIVE,93883
93884,0.105612245,POSITIVE,93884
93885,0.136813187,POSITIVE,93885
93886,0.159848485,POSITIVE,93886
93887,0.193076923,POSITIVE,93887
93888,0.029081633,POSITIVE,93888
93889,0.029553571,POSITIVE,93889
93890,0.004734848,POSITIVE,93890
93891,0.147835498,POSITIVE,93891
93892,-0.007692308,NEGATIVE,93892
93893,-0.014912281,NEGATIVE,93893
93894,0.086111111,POSITIVE,93894
93895,0.273909774,POSITIVE,93895
93896,-0.036363636,NEGATIVE,93896
93897,0.097222222,POSITIVE,93897
93898,0.055714286,POSITIVE,93898
93899,0.057575758,POSITIVE,93899
93900,0.173611111,POSITIVE,93900
93901,-0.466666667,NEGATIVE,93901
93902,0.053571429,POSITIVE,93902
93903,0.102631579,POSITIVE,93903
93904,0.265340909,POSITIVE,93904
93905,0.135416667,POSITIVE,93905
93906,-0.019047619,NEGATIVE,93906
93907,0.212259615,POSITIVE,93907
93908,0.169646465,POSITIVE,93908
93909,0.06792328,POSITIVE,93909
93910,0.077777778,POSITIVE,93910
93911,0.058333333,POSITIVE,93911
93912,0.115731293,POSITIVE,93912
93913,0.14797619,POSITIVE,93913
93914,0,NEUTRAL,93914
93915,0.118181818,POSITIVE,93915
93916,0.102083333,POSITIVE,93916
93917,-0.042307692,NEGATIVE,93917
93918,-0.056613757,NEGATIVE,93918
93919,0.140245624,POSITIVE,93919
93920,0.066071429,POSITIVE,93920
93921,0.006666667,POSITIVE,93921
93922,0.166666667,POSITIVE,93922
93923,0.065977961,POSITIVE,93923
93924,0.104017857,POSITIVE,93924
93925,0.05,POSITIVE,93925
93926,0.018855219,POSITIVE,93926
93927,0.029545455,POSITIVE,93927
93928,0.182639419,POSITIVE,93928
93929,0.155591631,POSITIVE,93929
93930,0.039393939,POSITIVE,93930
93931,0.133116883,POSITIVE,93931
93932,0.167105263,POSITIVE,93932
93933,0.3,POSITIVE,93933
93934,0.049410774,POSITIVE,93934
93935,0.125,POSITIVE,93935
93936,0.006666667,POSITIVE,93936
93937,0.027053571,POSITIVE,93937
93938,-0.022916667,NEGATIVE,93938
93939,0.295654346,POSITIVE,93939
93940,-0.031944444,NEGATIVE,93940
93941,0.006696429,POSITIVE,93941
93942,0.145833333,POSITIVE,93942
93943,0,NEUTRAL,93943
93944,0.091666667,POSITIVE,93944
93945,0.152777778,POSITIVE,93945
93946,0.029166667,POSITIVE,93946
93947,0.19,POSITIVE,93947
93948,0.012179487,POSITIVE,93948
93949,0.175180375,POSITIVE,93949
93950,0.098305861,POSITIVE,93950
93951,0.2375,POSITIVE,93951
93952,0.010277778,POSITIVE,93952
93953,0.070833333,POSITIVE,93953
93954,0.090310901,POSITIVE,93954
93955,0.194957983,POSITIVE,93955
93956,-0.005952381,NEGATIVE,93956
93957,0.204545455,POSITIVE,93957
93958,0.237373737,POSITIVE,93958
93959,0.076666667,POSITIVE,93959
93960,0.142063492,POSITIVE,93960
93961,0.155032468,POSITIVE,93961
93962,-0.025,NEGATIVE,93962
93963,0.108928571,POSITIVE,93963
93964,0.114254386,POSITIVE,93964
93965,0.086388889,POSITIVE,93965
93966,0.013541667,POSITIVE,93966
93967,0.136336898,POSITIVE,93967
93968,0.122727273,POSITIVE,93968
93969,0.151913876,POSITIVE,93969
93970,0.097132035,POSITIVE,93970
93971,0.217105263,POSITIVE,93971
93972,0.058333333,POSITIVE,93972
93973,0.3,POSITIVE,93973
93974,0.214128788,POSITIVE,93974
93975,0.116964286,POSITIVE,93975
93976,0.032170868,POSITIVE,93976
93977,0.141071429,POSITIVE,93977
93978,0.166861472,POSITIVE,93978
93979,0.06,POSITIVE,93979
93980,-0.011403509,NEGATIVE,93980
93981,0.138624339,POSITIVE,93981
93982,0.23280303,POSITIVE,93982
93983,0.005612245,POSITIVE,93983
93984,0.197666667,POSITIVE,93984
93985,0.025,POSITIVE,93985
93986,0.089047619,POSITIVE,93986
93987,-0.013636364,NEGATIVE,93987
93988,-0.176650433,NEGATIVE,93988
93989,0.114285714,POSITIVE,93989
93990,0,NEUTRAL,93990
93991,0.116964286,POSITIVE,93991
93992,0.155882353,POSITIVE,93992
93993,0.1,POSITIVE,93993
93994,-0.0225,NEGATIVE,93994
93995,0.177777778,POSITIVE,93995
93996,0.340606061,POSITIVE,93996
93997,0.079591837,POSITIVE,93997
93998,0.259821429,POSITIVE,93998
93999,-0.087272727,NEGATIVE,93999
94000,0.064393939,POSITIVE,94000
94001,0.16164966,POSITIVE,94001
94002,-0.134375,NEGATIVE,94002
94003,-0.001041667,NEGATIVE,94003
94004,0.020625,POSITIVE,94004
94005,0.11,POSITIVE,94005
94006,0.134,POSITIVE,94006
94007,0.223636364,POSITIVE,94007
94008,-0.011111111,NEGATIVE,94008
94009,0.09984127,POSITIVE,94009
94010,-0.1,NEGATIVE,94010
94011,0.027272727,POSITIVE,94011
94012,-0.013655462,NEGATIVE,94012
94013,0.319480519,POSITIVE,94013
94014,0.055555556,POSITIVE,94014
94015,0.144444444,POSITIVE,94015
94016,0.123076923,POSITIVE,94016
94017,0.084147727,POSITIVE,94017
94018,0.132137681,POSITIVE,94018
94019,0.029285714,POSITIVE,94019
94020,0.124880952,POSITIVE,94020
94021,0.132575758,POSITIVE,94021
94022,-0.018137255,NEGATIVE,94022
94023,0.023430736,POSITIVE,94023
94024,0.113194444,POSITIVE,94024
94025,0.188194444,POSITIVE,94025
94026,0.047727273,POSITIVE,94026
94027,0.126503759,POSITIVE,94027
