out__sentiment02.tweet_id,out__sentiment02.sentiment,in__blobs00.tweet_id
37800,1,37800
37801,0,37801
37802,1,37802
37803,0,37803
37804,-1,37804
37805,0,37805
37806,1,37806
37807,1,37807
37808,1,37808
37809,1,37809
37810,-1,37810
37811,0,37811
37812,-1,37812
37813,0,37813
37814,-1,37814
37815,-1,37815
37816,1,37816
37817,0,37817
37818,1,37818
37819,0,37819
37820,0,37820
37821,0,37821
37822,0,37822
37823,1,37823
37824,1,37824
37825,1,37825
37826,0,37826
37827,0,37827
37828,0,37828
37829,0,37829
37830,1,37830
37831,1,37831
37832,1,37832
37833,0,37833
37834,1,37834
37835,-1,37835
37836,0,37836
37837,1,37837
37838,0,37838
37839,-1,37839
37840,0,37840
37841,1,37841
37842,0,37842
37843,0,37843
37844,-1,37844
37845,-1,37845
37846,0,37846
37847,0,37847
37848,1,37848
37849,-1,37849
37850,0,37850
37851,0,37851
37852,0,37852
37853,1,37853
37854,1,37854
37855,1,37855
37856,1,37856
37857,0,37857
37858,1,37858
37859,-1,37859
37860,0,37860
37861,-1,37861
37862,-1,37862
37863,0,37863
37864,0,37864
37865,0,37865
37866,-1,37866
37867,-1,37867
37868,0,37868
37869,-1,37869
37870,1,37870
37871,0,37871
37872,-1,37872
37873,1,37873
37874,1,37874
37875,1,37875
37876,1,37876
37877,0,37877
37878,0,37878
37879,1,37879
37880,-1,37880
37881,0,37881
37882,-1,37882
37883,0,37883
37884,1,37884
37885,0,37885
37886,-1,37886
37887,1,37887
37888,-1,37888
37889,-1,37889
37890,0,37890
37891,1,37891
37892,1,37892
37893,0,37893
37894,0,37894
37895,0,37895
37896,1,37896
37897,0,37897
37898,0,37898
37899,-1,37899
37900,1,37900
37901,0,37901
37902,1,37902
37903,-1,37903
37904,1,37904
37905,0,37905
37906,1,37906
37907,1,37907
37908,1,37908
37909,1,37909
37910,0,37910
37911,0,37911
37912,0,37912
37913,1,37913
37914,1,37914
37915,0,37915
37916,-1,37916
37917,-1,37917
37918,0,37918
37919,0,37919
37920,-1,37920
37921,0,37921
37922,1,37922
37923,0,37923
37924,0,37924
37925,1,37925
37926,0,37926
37927,-1,37927
37928,0,37928
37929,1,37929
37930,0,37930
37931,-1,37931
37932,0,37932
37933,0,37933
37934,0,37934
37935,-1,37935
37936,1,37936
37937,1,37937
37938,-1,37938
37939,1,37939
37940,-1,37940
37941,0,37941
37942,0,37942
37943,1,37943
37944,1,37944
37945,-1,37945
37946,0,37946
37947,0,37947
37948,1,37948
37949,1,37949
37950,0,37950
37951,-1,37951
37952,0,37952
37953,1,37953
37954,0,37954
37955,0,37955
37956,1,37956
37957,1,37957
37958,0,37958
37959,1,37959
37960,-1,37960
37961,1,37961
37962,0,37962
37963,0,37963
37964,0,37964
37965,1,37965
37966,1,37966
37967,-1,37967
37968,1,37968
37969,0,37969
37970,0,37970
37971,1,37971
37972,1,37972
37973,1,37973
37974,1,37974
37975,0,37975
37976,1,37976
37977,0,37977
37978,0,37978
37979,1,37979
37980,1,37980
37981,0,37981
37982,0,37982
37983,0,37983
37984,-1,37984
37985,1,37985
37986,0,37986
37987,1,37987
37988,0,37988
37989,-1,37989
37990,-1,37990
37991,1,37991
37992,-1,37992
37993,0,37993
37994,0,37994
37995,0,37995
37996,0,37996
37997,-1,37997
37998,0,37998
37999,-1,37999
38000,1,38000
38001,0,38001
38002,1,38002
38003,0,38003
38004,-1,38004
38005,1,38005
38006,0,38006
38007,1,38007
38008,0,38008
38009,-1,38009
38010,1,38010
38011,1,38011
38012,0,38012
38013,0,38013
38014,-1,38014
38015,0,38015
38016,0,38016
38017,-1,38017
38018,1,38018
38019,1,38019
38020,0,38020
38021,0,38021
38022,1,38022
38023,0,38023
38024,-1,38024
38025,-1,38025
38026,-1,38026
38027,0,38027
38028,0,38028
38029,1,38029
38030,0,38030
38031,1,38031
38032,1,38032
38033,0,38033
38034,0,38034
38035,1,38035
38036,1,38036
38037,0,38037
38038,-1,38038
38039,-1,38039
38040,-1,38040
38041,0,38041
38042,0,38042
38043,0,38043
38044,0,38044
38045,0,38045
38046,1,38046
38047,1,38047
38048,1,38048
38049,0,38049
38050,0,38050
38051,0,38051
38052,1,38052
38053,-1,38053
38054,0,38054
38055,0,38055
38056,1,38056
38057,0,38057
38058,0,38058
38059,0,38059
38060,0,38060
38061,1,38061
38062,0,38062
38063,1,38063
38064,0,38064
38065,1,38065
38066,1,38066
38067,1,38067
38068,1,38068
38069,1,38069
38070,1,38070
38071,0,38071
38072,1,38072
38073,1,38073
38074,0,38074
38075,-1,38075
38076,-1,38076
38077,0,38077
38078,-1,38078
38079,0,38079
38080,0,38080
38081,1,38081
38082,0,38082
38083,1,38083
38084,0,38084
38085,-1,38085
38086,1,38086
38087,1,38087
38088,0,38088
38089,1,38089
38090,0,38090
38091,1,38091
38092,0,38092
38093,0,38093
38094,1,38094
38095,0,38095
38096,0,38096
38097,0,38097
38098,-1,38098
38099,0,38099
38100,0,38100
38101,0,38101
38102,1,38102
38103,0,38103
38104,0,38104
38105,0,38105
38106,0,38106
38107,1,38107
38108,1,38108
38109,-1,38109
38110,1,38110
38111,0,38111
38112,-1,38112
38113,1,38113
38114,0,38114
38115,0,38115
38116,0,38116
38117,0,38117
38118,1,38118
38119,0,38119
38120,-1,38120
38121,0,38121
38122,1,38122
38123,1,38123
38124,1,38124
38125,0,38125
38126,1,38126
38127,-1,38127
38128,-1,38128
38129,1,38129
38130,0,38130
38131,1,38131
38132,1,38132
38133,1,38133
38134,0,38134
38135,0,38135
38136,0,38136
38137,-1,38137
38138,1,38138
38139,1,38139
38140,1,38140
38141,1,38141
38142,1,38142
38143,0,38143
38144,-1,38144
38145,1,38145
38146,1,38146
38147,0,38147
38148,0,38148
38149,0,38149
38150,1,38150
38151,1,38151
38152,0,38152
38153,1,38153
38154,1,38154
38155,0,38155
38156,0,38156
38157,0,38157
38158,0,38158
38159,0,38159
38160,0,38160
38161,-1,38161
38162,1,38162
38163,0,38163
38164,0,38164
38165,1,38165
38166,1,38166
38167,0,38167
38168,-1,38168
38169,0,38169
38170,1,38170
38171,0,38171
38172,-1,38172
38173,-1,38173
38174,0,38174
38175,0,38175
38176,-1,38176
38177,-1,38177
38178,1,38178
38179,1,38179
38180,-1,38180
38181,0,38181
38182,-1,38182
38183,1,38183
38184,1,38184
38185,0,38185
38186,1,38186
38187,0,38187
38188,1,38188
38189,0,38189
38190,0,38190
38191,0,38191
38192,-1,38192
38193,1,38193
38194,-1,38194
38195,1,38195
38196,0,38196
38197,1,38197
38198,0,38198
38199,1,38199
38200,-1,38200
38201,0,38201
38202,1,38202
38203,0,38203
38204,1,38204
38205,1,38205
38206,-1,38206
38207,0,38207
38208,0,38208
38209,1,38209
38210,0,38210
38211,1,38211
38212,-1,38212
38213,0,38213
38214,0,38214
38215,0,38215
38216,0,38216
38217,0,38217
38218,0,38218
38219,-1,38219
38220,1,38220
38221,1,38221
38222,1,38222
38223,1,38223
38224,1,38224
38225,1,38225
38226,-1,38226
38227,-1,38227
38228,-1,38228
38229,1,38229
38230,1,38230
38231,-1,38231
38232,0,38232
38233,-1,38233
38234,1,38234
38235,1,38235
38236,1,38236
38237,0,38237
38238,-1,38238
38239,1,38239
38240,0,38240
38241,1,38241
38242,1,38242
38243,1,38243
38244,-1,38244
38245,1,38245
38246,1,38246
38247,1,38247
38248,-1,38248
38249,1,38249
38250,0,38250
38251,-1,38251
38252,1,38252
38253,0,38253
38254,1,38254
38255,1,38255
38256,1,38256
38257,1,38257
38258,1,38258
38259,1,38259
38260,0,38260
38261,-1,38261
38262,1,38262
38263,1,38263
38264,0,38264
38265,0,38265
38266,0,38266
38267,1,38267
38268,1,38268
38269,1,38269
38270,1,38270
38271,1,38271
38272,0,38272
38273,1,38273
38274,-1,38274
38275,0,38275
38276,0,38276
38277,0,38277
38278,0,38278
38279,1,38279
38280,1,38280
38281,0,38281
38282,1,38282
38283,1,38283
38284,0,38284
38285,0,38285
38286,1,38286
38287,0,38287
38288,0,38288
38289,0,38289
38290,0,38290
38291,0,38291
38292,0,38292
38293,0,38293
38294,1,38294
38295,0,38295
38296,0,38296
38297,0,38297
38298,0,38298
38299,0,38299
38300,-1,38300
38301,1,38301
38302,1,38302
38303,-1,38303
38304,0,38304
38305,0,38305
38306,0,38306
38307,-1,38307
38308,0,38308
38309,1,38309
38310,1,38310
38311,0,38311
38312,0,38312
38313,-1,38313
38314,0,38314
38315,0,38315
38316,0,38316
38317,-1,38317
38318,1,38318
38319,1,38319
38320,0,38320
38321,1,38321
38322,1,38322
38323,1,38323
38324,1,38324
38325,0,38325
38326,-1,38326
38327,0,38327
38328,1,38328
38329,0,38329
38330,0,38330
38331,0,38331
38332,1,38332
38333,-1,38333
38334,1,38334
38335,0,38335
38336,1,38336
38337,0,38337
38338,0,38338
38339,0,38339
38340,0,38340
38341,1,38341
38342,0,38342
38343,-1,38343
38344,0,38344
38345,0,38345
38346,1,38346
38347,0,38347
38348,1,38348
38349,1,38349
38350,-1,38350
38351,0,38351
38352,1,38352
38353,-1,38353
38354,-1,38354
38355,1,38355
38356,1,38356
38357,0,38357
38358,1,38358
38359,-1,38359
38360,1,38360
38361,0,38361
38362,-1,38362
38363,0,38363
38364,1,38364
38365,1,38365
38366,0,38366
38367,-1,38367
38368,0,38368
38369,0,38369
38370,1,38370
38371,-1,38371
38372,1,38372
38373,1,38373
38374,1,38374
38375,1,38375
38376,0,38376
38377,0,38377
38378,0,38378
38379,1,38379
38380,1,38380
38381,0,38381
38382,1,38382
38383,0,38383
38384,0,38384
38385,0,38385
38386,0,38386
38387,0,38387
38388,0,38388
38389,1,38389
38390,0,38390
38391,-1,38391
38392,1,38392
38393,0,38393
38394,1,38394
38395,-1,38395
38396,-1,38396
38397,0,38397
38398,1,38398
38399,1,38399
38400,0,38400
38401,0,38401
38402,0,38402
38403,0,38403
38404,1,38404
38405,1,38405
38406,1,38406
38407,1,38407
38408,0,38408
38409,1,38409
38410,-1,38410
38411,-1,38411
38412,0,38412
38413,0,38413
38414,1,38414
38415,0,38415
38416,-1,38416
38417,1,38417
38418,0,38418
38419,0,38419
38420,0,38420
38421,1,38421
38422,0,38422
38423,1,38423
38424,0,38424
38425,0,38425
38426,0,38426
38427,0,38427
38428,0,38428
38429,-1,38429
38430,1,38430
38431,0,38431
38432,0,38432
38433,-1,38433
38434,0,38434
38435,0,38435
38436,1,38436
38437,1,38437
38438,0,38438
38439,-1,38439
38440,1,38440
38441,0,38441
38442,1,38442
38443,0,38443
38444,1,38444
38445,0,38445
38446,0,38446
38447,1,38447
38448,1,38448
38449,0,38449
38450,1,38450
38451,1,38451
38452,1,38452
38453,-1,38453
38454,0,38454
38455,1,38455
38456,0,38456
38457,0,38457
38458,1,38458
38459,1,38459
38460,-1,38460
38461,1,38461
38462,0,38462
38463,1,38463
38464,-1,38464
38465,0,38465
38466,0,38466
38467,1,38467
38468,-1,38468
38469,0,38469
38470,1,38470
38471,1,38471
38472,0,38472
38473,1,38473
38474,-1,38474
38475,0,38475
38476,0,38476
38477,0,38477
38478,1,38478
38479,0,38479
38480,-1,38480
38481,0,38481
38482,0,38482
38483,1,38483
38484,0,38484
38485,0,38485
38486,1,38486
38487,-1,38487
38488,1,38488
38489,0,38489
38490,1,38490
38491,0,38491
38492,1,38492
38493,0,38493
38494,0,38494
38495,1,38495
38496,0,38496
38497,0,38497
38498,0,38498
38499,-1,38499
38500,-1,38500
38501,1,38501
38502,0,38502
38503,0,38503
38504,-1,38504
38505,1,38505
38506,0,38506
38507,1,38507
38508,1,38508
38509,1,38509
38510,1,38510
38511,0,38511
38512,0,38512
38513,0,38513
38514,0,38514
38515,1,38515
38516,-1,38516
38517,0,38517
38518,1,38518
38519,1,38519
38520,1,38520
38521,1,38521
38522,0,38522
38523,1,38523
38524,0,38524
38525,0,38525
38526,0,38526
38527,1,38527
38528,0,38528
38529,1,38529
38530,1,38530
38531,-1,38531
38532,1,38532
38533,0,38533
38534,0,38534
38535,0,38535
38536,-1,38536
38537,-1,38537
38538,0,38538
38539,0,38539
38540,0,38540
38541,-1,38541
38542,1,38542
38543,1,38543
38544,0,38544
38545,0,38545
38546,0,38546
38547,1,38547
38548,0,38548
38549,0,38549
38550,-1,38550
38551,0,38551
38552,0,38552
38553,-1,38553
38554,-1,38554
38555,0,38555
38556,1,38556
38557,0,38557
38558,1,38558
38559,1,38559
38560,0,38560
38561,1,38561
38562,0,38562
38563,0,38563
38564,0,38564
38565,1,38565
38566,0,38566
38567,0,38567
38568,0,38568
38569,0,38569
38570,-1,38570
38571,0,38571
38572,0,38572
38573,0,38573
38574,0,38574
38575,1,38575
38576,-1,38576
38577,0,38577
38578,0,38578
38579,-1,38579
38580,-1,38580
38581,1,38581
38582,1,38582
38583,0,38583
38584,0,38584
38585,1,38585
38586,0,38586
38587,0,38587
38588,0,38588
38589,-1,38589
38590,1,38590
38591,0,38591
38592,1,38592
38593,-1,38593
38594,-1,38594
38595,0,38595
38596,1,38596
38597,0,38597
38598,1,38598
38599,0,38599
38600,0,38600
38601,1,38601
38602,0,38602
38603,0,38603
38604,0,38604
38605,1,38605
38606,0,38606
38607,0,38607
38608,-1,38608
38609,0,38609
38610,-1,38610
38611,0,38611
38612,-1,38612
38613,0,38613
38614,-1,38614
38615,0,38615
38616,-1,38616
38617,1,38617
38618,0,38618
38619,1,38619
38620,1,38620
38621,0,38621
38622,-1,38622
38623,1,38623
38624,0,38624
38625,1,38625
38626,0,38626
38627,0,38627
38628,1,38628
38629,1,38629
38630,0,38630
38631,1,38631
38632,1,38632
38633,0,38633
38634,1,38634
38635,0,38635
38636,-1,38636
38637,1,38637
38638,1,38638
38639,0,38639
38640,0,38640
38641,1,38641
38642,1,38642
38643,0,38643
38644,-1,38644
38645,-1,38645
38646,0,38646
38647,1,38647
38648,0,38648
38649,0,38649
38650,-1,38650
38651,1,38651
38652,1,38652
38653,1,38653
38654,0,38654
38655,0,38655
38656,0,38656
38657,0,38657
38658,1,38658
38659,0,38659
38660,1,38660
38661,0,38661
38662,1,38662
38663,-1,38663
38664,0,38664
38665,-1,38665
38666,-1,38666
38667,0,38667
38668,0,38668
38669,-1,38669
38670,0,38670
38671,0,38671
38672,0,38672
38673,1,38673
38674,0,38674
38675,1,38675
38676,0,38676
38677,-1,38677
38678,0,38678
38679,-1,38679
38680,-1,38680
38681,0,38681
38682,1,38682
38683,1,38683
38684,0,38684
38685,0,38685
38686,0,38686
38687,0,38687
38688,0,38688
38689,1,38689
38690,1,38690
38691,0,38691
38692,-1,38692
38693,1,38693
38694,-1,38694
38695,0,38695
38696,1,38696
38697,0,38697
38698,1,38698
38699,0,38699
38700,1,38700
38701,0,38701
38702,0,38702
38703,0,38703
38704,1,38704
38705,-1,38705
38706,-1,38706
38707,1,38707
38708,0,38708
38709,0,38709
38710,0,38710
38711,1,38711
38712,1,38712
38713,0,38713
38714,1,38714
38715,0,38715
38716,-1,38716
38717,1,38717
38718,1,38718
38719,1,38719
38720,-1,38720
38721,1,38721
38722,-1,38722
38723,0,38723
38724,-1,38724
38725,0,38725
38726,0,38726
38727,0,38727
38728,1,38728
38729,0,38729
38730,0,38730
38731,-1,38731
38732,-1,38732
38733,0,38733
38734,0,38734
38735,1,38735
38736,0,38736
38737,-1,38737
38738,0,38738
38739,0,38739
38740,0,38740
38741,1,38741
38742,1,38742
38743,0,38743
38744,0,38744
38745,-1,38745
38746,0,38746
38747,0,38747
38748,1,38748
38749,1,38749
38750,1,38750
38751,1,38751
38752,-1,38752
38753,-1,38753
38754,1,38754
38755,1,38755
38756,0,38756
38757,-1,38757
38758,-1,38758
38759,0,38759
38760,0,38760
38761,0,38761
38762,0,38762
38763,0,38763
38764,0,38764
38765,1,38765
38766,1,38766
38767,0,38767
38768,0,38768
38769,0,38769
38770,0,38770
38771,-1,38771
38772,0,38772
38773,1,38773
38774,-1,38774
38775,0,38775
38776,1,38776
38777,1,38777
38778,-1,38778
38779,-1,38779
38780,1,38780
38781,0,38781
38782,0,38782
38783,0,38783
38784,-1,38784
38785,1,38785
38786,1,38786
38787,1,38787
38788,-1,38788
38789,-1,38789
38790,1,38790
38791,0,38791
38792,-1,38792
38793,1,38793
38794,1,38794
38795,0,38795
38796,-1,38796
38797,1,38797
38798,0,38798
38799,1,38799
38800,0,38800
38801,1,38801
38802,0,38802
38803,1,38803
38804,0,38804
38805,1,38805
38806,0,38806
38807,1,38807
38808,-1,38808
38809,0,38809
38810,0,38810
38811,0,38811
38812,0,38812
38813,0,38813
38814,1,38814
38815,1,38815
38816,1,38816
38817,0,38817
38818,1,38818
38819,-1,38819
38820,-1,38820
38821,1,38821
38822,0,38822
38823,1,38823
38824,-1,38824
38825,-1,38825
38826,0,38826
38827,-1,38827
38828,1,38828
38829,0,38829
38830,1,38830
38831,0,38831
38832,1,38832
38833,0,38833
38834,1,38834
38835,1,38835
38836,0,38836
38837,1,38837
38838,-1,38838
38839,1,38839
38840,1,38840
38841,1,38841
38842,-1,38842
38843,-1,38843
38844,1,38844
38845,0,38845
38846,-1,38846
38847,-1,38847
38848,0,38848
38849,1,38849
38850,0,38850
38851,0,38851
38852,0,38852
38853,1,38853
38854,-1,38854
38855,1,38855
38856,0,38856
38857,0,38857
38858,0,38858
38859,0,38859
38860,0,38860
38861,1,38861
38862,0,38862
38863,1,38863
38864,-1,38864
38865,1,38865
38866,0,38866
38867,1,38867
38868,0,38868
38869,0,38869
38870,1,38870
38871,0,38871
38872,1,38872
38873,0,38873
38874,-1,38874
38875,1,38875
38876,0,38876
38877,0,38877
38878,-1,38878
38879,0,38879
38880,1,38880
38881,0,38881
38882,1,38882
38883,1,38883
38884,1,38884
38885,0,38885
38886,-1,38886
38887,1,38887
38888,1,38888
38889,1,38889
38890,0,38890
38891,0,38891
38892,0,38892
38893,1,38893
38894,0,38894
38895,1,38895
38896,0,38896
38897,0,38897
38898,1,38898
38899,1,38899
38900,-1,38900
38901,-1,38901
38902,1,38902
38903,1,38903
38904,1,38904
38905,1,38905
38906,0,38906
38907,0,38907
38908,1,38908
38909,0,38909
38910,1,38910
38911,0,38911
38912,1,38912
38913,-1,38913
38914,0,38914
38915,0,38915
38916,1,38916
38917,1,38917
38918,0,38918
38919,1,38919
38920,0,38920
38921,0,38921
38922,0,38922
38923,-1,38923
38924,1,38924
38925,1,38925
38926,0,38926
38927,1,38927
38928,-1,38928
38929,-1,38929
38930,-1,38930
38931,1,38931
38932,0,38932
38933,-1,38933
38934,1,38934
38935,0,38935
38936,0,38936
38937,0,38937
38938,0,38938
38939,0,38939
38940,0,38940
38941,-1,38941
38942,-1,38942
38943,1,38943
38944,-1,38944
38945,0,38945
38946,0,38946
38947,1,38947
38948,-1,38948
38949,0,38949
38950,-1,38950
38951,-1,38951
38952,0,38952
38953,0,38953
38954,0,38954
38955,1,38955
38956,1,38956
38957,0,38957
38958,0,38958
38959,1,38959
38960,1,38960
38961,0,38961
38962,0,38962
38963,0,38963
38964,1,38964
38965,1,38965
38966,-1,38966
38967,-1,38967
38968,0,38968
38969,1,38969
38970,-1,38970
38971,-1,38971
38972,1,38972
38973,1,38973
38974,0,38974
38975,0,38975
38976,0,38976
38977,0,38977
38978,1,38978
38979,-1,38979
38980,0,38980
38981,1,38981
38982,1,38982
38983,0,38983
38984,0,38984
38985,0,38985
38986,1,38986
38987,1,38987
38988,1,38988
38989,0,38989
38990,1,38990
38991,-1,38991
38992,1,38992
38993,0,38993
38994,0,38994
38995,1,38995
38996,1,38996
38997,0,38997
38998,1,38998
38999,1,38999
39000,1,39000
39001,1,39001
39002,-1,39002
39003,1,39003
39004,-1,39004
39005,1,39005
39006,0,39006
39007,-1,39007
39008,0,39008
39009,0,39009
39010,1,39010
39011,-1,39011
39012,0,39012
39013,-1,39013
39014,0,39014
39015,0,39015
39016,0,39016
39017,1,39017
39018,0,39018
39019,0,39019
39020,-1,39020
39021,0,39021
39022,0,39022
39023,0,39023
39024,0,39024
39025,0,39025
39026,0,39026
39027,0,39027
39028,0,39028
39029,-1,39029
39030,0,39030
39031,0,39031
39032,-1,39032
39033,1,39033
39034,0,39034
39035,-1,39035
39036,-1,39036
39037,0,39037
39038,1,39038
39039,0,39039
39040,-1,39040
39041,1,39041
39042,0,39042
39043,1,39043
39044,0,39044
39045,0,39045
39046,-1,39046
39047,1,39047
39048,1,39048
39049,1,39049
39050,-1,39050
39051,1,39051
39052,1,39052
39053,1,39053
39054,-1,39054
39055,0,39055
39056,0,39056
39057,1,39057
39058,1,39058
39059,-1,39059
39060,1,39060
39061,0,39061
39062,1,39062
39063,0,39063
39064,-1,39064
39065,0,39065
39066,0,39066
39067,1,39067
39068,1,39068
39069,0,39069
39070,0,39070
39071,1,39071
39072,-1,39072
39073,0,39073
39074,1,39074
39075,0,39075
39076,1,39076
39077,0,39077
39078,-1,39078
39079,-1,39079
39080,1,39080
39081,-1,39081
39082,1,39082
39083,1,39083
39084,-1,39084
39085,1,39085
39086,0,39086
39087,1,39087
39088,0,39088
39089,0,39089
39090,-1,39090
39091,0,39091
39092,0,39092
39093,1,39093
39094,1,39094
39095,0,39095
39096,0,39096
39097,0,39097
39098,0,39098
39099,0,39099
39100,0,39100
39101,1,39101
39102,-1,39102
39103,0,39103
39104,0,39104
39105,0,39105
39106,0,39106
39107,0,39107
39108,1,39108
39109,0,39109
39110,0,39110
39111,0,39111
39112,0,39112
39113,1,39113
39114,0,39114
39115,0,39115
39116,1,39116
39117,-1,39117
39118,0,39118
39119,0,39119
39120,1,39120
39121,-1,39121
39122,-1,39122
39123,-1,39123
39124,1,39124
39125,0,39125
39126,0,39126
39127,0,39127
39128,0,39128
39129,-1,39129
39130,0,39130
39131,1,39131
39132,0,39132
39133,0,39133
39134,0,39134
39135,0,39135
39136,1,39136
39137,-1,39137
39138,0,39138
39139,0,39139
39140,-1,39140
39141,0,39141
39142,0,39142
39143,0,39143
39144,1,39144
39145,1,39145
39146,0,39146
39147,1,39147
39148,-1,39148
39149,0,39149
39150,1,39150
39151,0,39151
39152,1,39152
39153,1,39153
39154,1,39154
39155,0,39155
39156,1,39156
39157,0,39157
39158,0,39158
39159,0,39159
39160,0,39160
39161,0,39161
39162,0,39162
39163,0,39163
39164,1,39164
39165,1,39165
39166,0,39166
39167,1,39167
39168,1,39168
39169,1,39169
39170,0,39170
39171,1,39171
39172,-1,39172
39173,0,39173
39174,-1,39174
39175,0,39175
39176,0,39176
39177,0,39177
39178,0,39178
39179,1,39179
39180,-1,39180
39181,0,39181
39182,1,39182
39183,-1,39183
39184,0,39184
39185,1,39185
39186,0,39186
39187,1,39187
39188,0,39188
39189,1,39189
39190,0,39190
39191,0,39191
39192,0,39192
39193,-1,39193
39194,1,39194
39195,1,39195
39196,0,39196
39197,0,39197
39198,1,39198
39199,1,39199
39200,0,39200
39201,1,39201
39202,-1,39202
39203,1,39203
39204,0,39204
39205,-1,39205
39206,0,39206
39207,-1,39207
39208,1,39208
39209,0,39209
39210,0,39210
39211,-1,39211
39212,0,39212
39213,1,39213
39214,0,39214
39215,-1,39215
39216,0,39216
39217,1,39217
39218,0,39218
39219,0,39219
39220,0,39220
39221,1,39221
39222,0,39222
39223,0,39223
39224,1,39224
39225,-1,39225
39226,-1,39226
39227,-1,39227
39228,0,39228
39229,0,39229
39230,1,39230
39231,-1,39231
39232,-1,39232
39233,0,39233
39234,1,39234
39235,1,39235
39236,0,39236
39237,-1,39237
39238,0,39238
39239,1,39239
39240,0,39240
39241,1,39241
39242,0,39242
39243,1,39243
39244,1,39244
39245,-1,39245
39246,0,39246
39247,0,39247
39248,1,39248
39249,1,39249
39250,0,39250
39251,0,39251
39252,0,39252
39253,0,39253
39254,1,39254
39255,0,39255
39256,1,39256
39257,1,39257
39258,0,39258
39259,1,39259
39260,0,39260
39261,0,39261
39262,1,39262
39263,1,39263
39264,-1,39264
39265,0,39265
39266,0,39266
39267,0,39267
39268,0,39268
39269,1,39269
39270,0,39270
39271,0,39271
39272,1,39272
39273,1,39273
39274,0,39274
39275,1,39275
39276,-1,39276
39277,1,39277
39278,-1,39278
39279,1,39279
39280,-1,39280
39281,1,39281
39282,0,39282
39283,1,39283
39284,0,39284
39285,0,39285
39286,1,39286
39287,0,39287
39288,0,39288
39289,1,39289
39290,0,39290
39291,0,39291
39292,0,39292
39293,0,39293
39294,1,39294
39295,-1,39295
39296,-1,39296
39297,0,39297
39298,1,39298
39299,0,39299
39300,0,39300
39301,1,39301
39302,0,39302
39303,0,39303
39304,0,39304
39305,1,39305
39306,0,39306
39307,1,39307
39308,-1,39308
39309,-1,39309
39310,0,39310
39311,1,39311
39312,0,39312
39313,0,39313
39314,-1,39314
39315,0,39315
39316,-1,39316
39317,0,39317
39318,1,39318
39319,1,39319
39320,1,39320
39321,1,39321
39322,1,39322
39323,0,39323
39324,0,39324
39325,0,39325
39326,0,39326
39327,0,39327
39328,1,39328
39329,1,39329
39330,0,39330
39331,1,39331
39332,-1,39332
39333,1,39333
39334,-1,39334
39335,0,39335
39336,1,39336
39337,1,39337
39338,1,39338
39339,-1,39339
39340,-1,39340
39341,0,39341
39342,0,39342
39343,-1,39343
39344,1,39344
39345,1,39345
39346,0,39346
39347,1,39347
39348,-1,39348
39349,0,39349
39350,0,39350
39351,1,39351
39352,0,39352
39353,1,39353
39354,1,39354
39355,0,39355
39356,-1,39356
39357,0,39357
39358,1,39358
39359,-1,39359
39360,1,39360
39361,0,39361
39362,1,39362
39363,-1,39363
39364,1,39364
39365,0,39365
39366,1,39366
39367,0,39367
39368,1,39368
39369,1,39369
39370,-1,39370
39371,0,39371
39372,-1,39372
39373,0,39373
39374,0,39374
39375,0,39375
39376,-1,39376
39377,-1,39377
39378,1,39378
39379,1,39379
39380,1,39380
39381,1,39381
39382,0,39382
39383,1,39383
39384,0,39384
39385,0,39385
39386,1,39386
39387,0,39387
39388,0,39388
39389,1,39389
39390,0,39390
39391,0,39391
39392,-1,39392
39393,0,39393
39394,-1,39394
39395,0,39395
39396,0,39396
39397,1,39397
39398,0,39398
39399,1,39399
39400,0,39400
39401,1,39401
39402,-1,39402
39403,1,39403
39404,1,39404
39405,0,39405
39406,-1,39406
39407,-1,39407
39408,1,39408
39409,0,39409
39410,0,39410
39411,0,39411
39412,0,39412
39413,1,39413
39414,0,39414
39415,1,39415
39416,1,39416
39417,1,39417
39418,0,39418
39419,0,39419
39420,0,39420
39421,0,39421
39422,1,39422
39423,1,39423
39424,1,39424
39425,1,39425
39426,1,39426
39427,0,39427
39428,0,39428
39429,0,39429
39430,-1,39430
39431,-1,39431
39432,-1,39432
39433,1,39433
39434,1,39434
39435,0,39435
39436,1,39436
39437,0,39437
39438,-1,39438
39439,-1,39439
39440,0,39440
39441,1,39441
39442,1,39442
39443,1,39443
39444,0,39444
39445,0,39445
39446,0,39446
39447,1,39447
39448,1,39448
39449,0,39449
39450,-1,39450
39451,-1,39451
39452,1,39452
39453,0,39453
39454,1,39454
39455,1,39455
39456,0,39456
39457,-1,39457
39458,0,39458
39459,1,39459
39460,0,39460
39461,1,39461
39462,1,39462
39463,0,39463
39464,0,39464
39465,1,39465
39466,-1,39466
39467,1,39467
39468,1,39468
39469,1,39469
39470,1,39470
39471,0,39471
39472,0,39472
39473,0,39473
39474,-1,39474
39475,0,39475
39476,-1,39476
39477,0,39477
39478,1,39478
39479,-1,39479
39480,0,39480
39481,0,39481
39482,-1,39482
39483,1,39483
39484,-1,39484
39485,-1,39485
39486,0,39486
39487,0,39487
39488,0,39488
39489,0,39489
39490,1,39490
39491,1,39491
39492,1,39492
39493,1,39493
39494,0,39494
39495,1,39495
39496,0,39496
39497,1,39497
39498,1,39498
39499,1,39499
39500,1,39500
39501,-1,39501
39502,0,39502
39503,0,39503
39504,1,39504
39505,0,39505
